ID_REF	VALUE
206019_at	6.136498716
206020_at	7.384768266
206021_at	2.474764613
206022_at	2.800593973
206023_at	11.66769273
206024_at	2.014942594
206025_s_at	2.014942594
206026_s_at	2.014942594
206027_at	2.014942594
206028_s_at	7.326671775
206029_at	2.014942594
206030_at	2.014942594
206031_s_at	6.143481197
206032_at	2.014942594
206033_s_at	2.014942594
206034_at	2.698077406
206035_at	2.014942594
206036_s_at	2.219079413
206037_at	2.267129571
206038_s_at	7.878242112
206039_at	2.014942594
206040_s_at	2.014942594
206042_x_at	12.66566864
206043_s_at	6.480322481
206044_s_at	10.34469711
206045_s_at	2.014942594
206046_at	2.014942594
206047_at	2.014942594
206048_at	6.200499702
206049_at	2.014942594
206050_s_at	10.13388464
206051_at	2.014942594
206052_s_at	11.57210651
206053_at	2.42157093
206054_at	2.132467439
206055_s_at	12.48123589
206056_x_at	4.874891072
206057_x_at	8.970603789
206058_at	2.014942594
206059_at	11.36007016
206060_s_at	2.014942594
206061_s_at	9.185495121
206062_at	2.014942594
206063_x_at	8.124994662
206064_s_at	2.374322423
206065_s_at	2.014942594
206066_s_at	9.431820573
206067_s_at	2.014942594
206068_s_at	2.014942594
206069_s_at	2.014942594
206070_s_at	11.48301705
206071_s_at	2.070843212
206072_at	2.095409478
206073_at	3.198472964
206074_s_at	12.03138835
206075_s_at	12.88526346
206076_at	4.832963222
206077_at	2.014942594
206078_at	2.014942594
206079_at	3.952490866
206080_at	2.014942594
206081_at	10.02185225
206082_at	2.076867147
206083_at	2.014942594
206084_at	8.58997509
206085_s_at	10.53483056
206086_x_at	2.014942594
206087_x_at	4.481282447
206088_at	2.738574558
206089_at	2.014942594
206090_s_at	2.014942594
206091_at	2.025320469
206092_x_at	2.014942594
206093_x_at	2.014942594
206094_x_at	2.014942594
206095_s_at	11.35329064
206096_at	8.751993236
206097_at	2.014942594
206098_at	8.371706705
206099_at	2.432107366
206100_at	2.014942594
206101_at	2.014942594
206102_at	12.74887004
206103_at	2.034640456
206104_at	2.112922665
206105_at	2.014942594
206106_at	5.604756579
206107_at	2.014942594
206108_s_at	11.72641431
206109_at	12.23216915
206110_at	13.21649852
206111_at	2.014942594
206112_at	2.014942594
206113_s_at	8.478476586
206114_at	2.014942594
206115_at	2.014942594
206116_s_at	11.38020272
206117_at	5.112892544
206118_at	2.014942594
206119_at	2.014942594
206120_at	2.014942594
206121_at	2.014942594
206122_at	2.016461638
206123_at	2.014942594
206124_s_at	2.014942594
206125_s_at	2.014942594
206126_at	2.014942594
206127_at	2.014942594
206128_at	2.014942594
206129_s_at	2.014942594
206130_s_at	2.014942594
206131_at	2.014942594
206132_at	2.014942594
206133_at	2.014942594
206134_at	2.014942594
206135_at	2.014942594
206136_at	2.014942594
206137_at	2.014942594
206138_s_at	10.13793393
206139_at	10.34094859
206140_at	5.862138993
206141_at	2.110877743
206142_at	2.014942594
206143_at	2.014942594
206144_at	5.42262379
206145_at	2.014942594
206146_s_at	2.014942594
206147_x_at	11.5592085
206148_at	2.014942594
206149_at	2.014942594
206150_at	2.014942594
206151_x_at	2.014942594
206152_at	2.014942594
206153_at	6.274873116
206154_at	2.014942594
206155_at	2.014942594
206156_at	2.014942594
206157_at	2.014942594
206158_s_at	14.21743262
206159_at	2.014942594
206160_at	2.014942594
206161_s_at	2.014942594
206162_x_at	2.014942594
206163_at	2.014942594
206164_at	2.014942594
206165_s_at	2.014942594
206166_s_at	2.014942594
206167_s_at	12.1856545
206168_at	2.014942594
206169_x_at	8.051100774
206170_at	10.08506725
206171_at	2.014942594
206172_at	2.014942594
206173_x_at	9.673942061
206174_s_at	12.36114273
206175_x_at	8.239640151
206176_at	2.016292065
206177_s_at	2.045559531
206178_at	2.014942594
206179_s_at	2.014942594
206180_x_at	13.0089944
206181_at	2.014942594
206182_at	9.699578619
206183_s_at	9.695241063
206184_at	2.014942594
206185_at	2.014942594
206186_at	7.289491754
206187_at	2.014942594
206188_at	8.905473082
206189_at	2.014942594
206190_at	2.014942594
206191_at	2.093600022
206192_at	2.014942594
206193_s_at	2.014942594
206194_at	10.37729818
206195_x_at	2.014942594
206196_s_at	2.625212166
206197_at	11.61463854
206198_s_at	2.014942594
206199_at	2.014942594
206200_s_at	11.58534596
206201_s_at	2.014942594
206202_at	2.014942594
206203_at	2.014942594
206204_at	9.538382617
206205_at	9.66925426
206206_at	2.014942594
206207_at	2.014942594
206208_at	2.014942594
206209_s_at	2.014942594
206210_s_at	2.014942594
206211_at	2.014942594
206212_at	2.014942594
206213_at	5.787999283
206214_at	2.014942594
206215_at	2.014942594
206216_at	2.016037335
206217_at	5.946520696
206218_at	2.014942594
206219_s_at	2.014942594
206220_s_at	5.10442456
206221_at	2.014942594
206222_at	2.014942594
206223_at	2.014942594
206224_at	2.014942594
206225_at	2.014942594
206226_at	2.014942594
206227_at	2.014942594
206228_at	2.014942594
206229_x_at	2.014942594
206230_at	2.014942594
206231_at	2.014942594
206232_s_at	2.014942594
206233_at	5.734352688
206234_s_at	2.014942594
206235_at	6.70097615
206236_at	2.014942594
206237_s_at	2.014942594
206238_s_at	8.339404132
206239_s_at	2.014942594
206240_s_at	7.227030889
206241_at	2.962018436
206242_at	2.014942594
206243_at	2.014942594
206244_at	2.014942594
206245_s_at	9.613121953
206246_at	2.014942594
206247_at	2.014942594
206248_at	2.014942594
206249_at	4.817410217
206250_x_at	2.014942594
206251_s_at	2.014942594
206252_s_at	2.014942594
206253_at	2.014942594
206254_at	9.031576431
206255_at	2.014942594
206256_at	2.014942594
206257_at	2.014942594
206258_at	2.014942594
206259_at	2.014942594
206260_at	2.014942594
206261_at	10.80990449
206262_at	2.11165302
206263_at	2.054712491
206264_at	2.014942594
206265_s_at	2.014942594
206266_at	2.014942594
206267_s_at	2.014942594
206268_at	2.014942594
206269_at	2.014942594
206270_at	2.014942594
206271_at	3.145019058
206272_at	9.79377219
206273_at	2.014942594
206274_s_at	3.021934157
206275_s_at	2.413033809
206276_at	2.014942594
206277_at	2.014942594
206278_at	2.014942594
206279_at	2.134038859
206280_at	2.014942594
206281_at	2.014942594
206282_at	2.014942594
206283_s_at	2.014942594
206284_x_at	11.15462617
206285_at	2.014942594
206286_s_at	2.014942594
206287_s_at	2.281969221
206288_at	7.739208233
206289_at	2.132739443
206290_s_at	2.014942594
206291_at	2.014942594
206292_s_at	2.014942594
206293_at	2.014942594
206294_at	2.014942594
206295_at	2.014942594
206296_x_at	2.239529002
206297_at	2.014942594
206298_at	2.014942594
206299_at	6.773577885
206300_s_at	2.014942594
206301_at	2.014942594
206302_s_at	12.67810429
206303_s_at	8.2624452
206304_at	2.014942594
206305_s_at	2.014942594
206306_at	2.014942594
206307_s_at	6.114979768
206308_at	5.989379322
206309_at	2.014942594
206310_at	2.014942594
206311_s_at	2.014942594
206312_at	2.014942594
206313_at	2.014942594
206314_at	2.014942594
206315_at	2.014942594
206316_s_at	10.07088641
206317_s_at	2.263308603
206318_at	2.091411928
206319_s_at	2.014942594
206320_s_at	3.814297215
206321_at	2.014942594
206322_at	2.014942594
206323_x_at	14.82216607
206324_s_at	5.807321625
206325_at	2.014942594
206326_at	2.014942594
206327_s_at	2.014942594
206328_at	2.014942594
206329_at	2.014942594
206330_s_at	2.014942594
206331_at	2.014942594
206332_s_at	2.014942594
206333_at	2.014942594
206334_at	2.014942594
206335_at	9.398938835
206336_at	2.014942594
206337_at	2.014942594
206338_at	2.014942594
206339_at	2.014942594
206340_at	2.014942594
206341_at	2.014942594
206342_x_at	8.919662943
206343_s_at	2.014942594
206344_at	2.014942594
206345_s_at	2.014942594
206346_at	2.014942594
206347_at	7.677752238
206348_s_at	9.748683184
206349_at	2.014942594
206350_at	2.014942594
206351_s_at	9.388726663
206352_s_at	12.13430026
206353_at	2.014942594
206354_at	2.014942594
206355_at	2.014942594
206356_s_at	2.014942594
206357_at	2.720674343
206358_at	2.014942594
206359_at	2.014942594
206360_s_at	2.014942594
206361_at	2.014942594
206362_x_at	2.014942594
206363_at	2.052898235
206364_at	9.127338961
206365_at	2.014942594
206366_x_at	2.014942594
206367_at	2.014942594
206368_at	2.014942594
206369_s_at	2.014942594
206370_at	2.014942594
206371_at	2.014942594
206372_at	2.014942594
206373_at	2.014942594
206374_at	6.825479801
206375_s_at	2.014942594
206376_at	2.014942594
206377_at	2.014942594
206378_at	2.014942594
206379_at	2.029326513
206380_s_at	2.014942594
206381_at	2.014942594
206382_s_at	2.014942594
206383_s_at	8.347691807
206384_at	2.014942594
206385_s_at	13.37829876
206386_at	2.014942594
206387_at	2.014942594
206388_at	2.014942594
206389_s_at	2.014942594
206390_x_at	2.014942594
206391_at	2.014942594
206392_s_at	2.014942594
206393_at	2.014942594
206394_at	2.014942594
206395_at	2.014942594
206396_at	2.014942594
206397_x_at	2.014942594
206398_s_at	2.014942594
206399_x_at	2.032646351
206400_at	2.014942594
206401_s_at	5.324002411
206402_s_at	2.014942594
206403_at	2.014942594
206404_at	2.014942594
206405_x_at	8.666666056
206406_at	2.014942594
206407_s_at	2.014942594
206408_at	2.014942594
206409_at	2.014942594
206410_at	2.014942594
206411_s_at	2.152306776
206412_at	6.171523213
206413_s_at	2.014942594
206414_s_at	12.8014933
206415_at	4.45911052
206416_at	6.86071244
206417_at	2.014942594
206418_at	2.014942594
206419_at	2.014942594
206420_at	2.014942594
206421_s_at	2.014942594
206422_at	5.91116416
206423_at	2.014942594
206424_at	2.014942594
206425_s_at	2.014942594
206426_at	2.014942594
206427_s_at	2.014942594
206428_s_at	2.014942594
206429_at	2.08816821
206430_at	2.014942594
206431_x_at	10.12796261
206432_at	2.014942594
206433_s_at	2.014942594
206434_at	2.014942594
206435_at	5.376382233
206436_at	2.014942594
206437_at	2.014942594
206438_x_at	11.91891858
206439_at	2.014942594
206440_at	7.980253206
206441_s_at	10.54341792
206442_at	2.014942594
206443_at	2.014942594
206444_at	2.014942594
206445_s_at	13.25915813
206446_s_at	2.014942594
206447_at	2.014942594
206448_at	9.457854171
206449_s_at	2.014942594
206450_at	2.014942594
206451_at	10.20525519
206452_x_at	12.36422053
206453_s_at	10.98717542
206454_s_at	2.014942594
206455_s_at	2.014942594
206456_at	2.014942594
206457_s_at	6.588296569
206458_s_at	2.014942594
206459_s_at	2.014942594
206460_at	2.014942594
206461_x_at	12.62999768
206462_s_at	2.014942594
206463_s_at	2.974673793
206464_at	6.69095884
206465_at	2.014942594
206466_at	2.014942594
206467_x_at	2.014942594
206468_s_at	8.752258317
206469_x_at	7.212624922
206470_at	2.014942594
206471_s_at	2.479958844
206472_s_at	9.395490603
206473_at	4.859446753
206474_at	2.020476894
206475_x_at	2.014942594
206476_s_at	2.014942594
206477_s_at	2.014942594
206478_at	2.014942594
206479_at	2.014942594
206480_at	2.014942594
206481_s_at	2.014942594
206482_at	2.024177932
206483_at	2.185188902
206484_s_at	2.014942594
206485_at	2.014942594
206486_at	2.014942594
206487_at	2.501766777
206488_s_at	2.014942594
206489_s_at	2.014942594
206490_at	2.014942594
206491_s_at	8.949772494
206492_at	2.014975609
206493_at	2.014942594
206494_s_at	2.014942594
206495_s_at	8.521487735
206496_at	2.014942594
206497_at	7.214181624
206498_at	2.014942594
206499_s_at	12.23586361
206500_s_at	9.15228485
206501_x_at	9.834585684
206502_s_at	2.014942594
206503_x_at	2.014942594
206504_at	2.014942594
206505_at	2.015446823
206506_s_at	6.771392787
206507_at	11.42297146
206508_at	2.014942594
206509_at	2.014942594
206510_at	2.014942594
206511_s_at	2.014942594
206512_at	2.924399465
206513_at	2.014942594
206514_s_at	2.014942594
206515_at	2.014942594
206516_at	2.032870546
206517_at	2.014942594
206518_s_at	2.014942594
206519_x_at	2.014942594
206520_x_at	2.014942594
206521_s_at	10.46521614
206522_at	2.014942594
206523_at	5.808157741
206524_at	2.014942594
206525_at	2.014942594
206526_at	2.014942594
206527_at	5.53055018
206528_at	2.014942594
206529_x_at	2.014942594
206530_at	2.983835038
206531_at	2.014942594
206532_at	8.544904244
206533_at	7.81374142
206534_at	2.014942594
206535_at	2.014942594
206536_s_at	4.906911233
206537_at	2.062876832
206538_at	2.047432806
206539_s_at	2.014942594
206540_at	5.192852479
206541_at	2.017040213
206542_s_at	12.08116927
206543_at	9.890627073
206544_x_at	7.609648385
206545_at	2.014942594
206546_at	2.857667953
206547_s_at	2.014942594
206548_at	2.014942594
206549_at	2.014942594
206550_s_at	11.2063342
206551_x_at	10.4364571
206552_s_at	2.014942594
206553_at	2.014942594
206554_x_at	10.90290886
206555_s_at	12.16989738
206556_at	7.350335802
206557_at	6.064088142
206558_at	9.814061485
206559_x_at	15.84231645
206560_s_at	2.014942594
206561_s_at	2.034107879
206562_s_at	12.1204431
206563_s_at	2.014942594
206564_at	2.014942594
206565_x_at	12.72798512
206566_at	2.014942594
206567_s_at	10.87659764
206568_at	2.014942594
206569_at	2.014942594
206570_s_at	2.014942594
206571_s_at	10.29281619
206572_x_at	8.751334069
206573_at	2.014942594
206574_s_at	2.525128307
206575_at	2.014942594
206576_s_at	2.014942594
206577_at	2.014942594
206578_at	2.014942594
206579_at	2.014942594
206580_s_at	2.747697198
206581_at	2.014942594
206582_s_at	2.388890065
206583_at	9.764475906
206584_at	2.014942594
206585_at	4.079196406
206586_at	2.014942594
206587_at	10.36561597
206588_at	2.014942594
206589_at	2.014942594
206590_x_at	2.014942594
206591_at	3.300937962
206592_s_at	11.38174039
206593_s_at	7.198313802
206594_at	2.801515954
206595_at	2.014942594
206596_s_at	2.014942594
206597_at	2.014942594
206598_at	2.014942594
206599_at	2.014942594
206600_s_at	2.014942594
206601_s_at	2.014942594
206602_s_at	2.014942594
206603_at	2.014942594
206604_at	2.014942594
206605_at	2.014942594
206606_at	2.014942594
206607_at	2.014942594
206608_s_at	2.014942594
206609_at	2.014942594
206610_s_at	2.014942594
206611_at	2.415344745
206612_at	2.014942594
206613_s_at	7.702540807
206614_at	2.014942594
206615_s_at	3.191702492
206616_s_at	2.014942594
206617_s_at	2.014942594
206618_at	2.014942594
206619_at	2.014942594
206620_at	2.014942594
206621_s_at	13.41961826
206622_at	2.014942594
206623_at	2.014942594
206624_at	9.073496236
206625_at	2.014942594
206626_x_at	2.77824842
206627_s_at	2.014942594
206628_at	2.015036272
206629_at	2.014942594
206630_at	2.014942594
206631_at	2.014942594
206632_s_at	10.64001893
206633_at	2.014942594
206634_at	2.014942594
206635_at	2.014942594
206636_at	2.015445621
206637_at	2.014942594
206638_at	2.059219367
206639_x_at	2.014942594
206640_x_at	14.70094768
206641_at	2.014942594
206642_at	2.014942594
206643_at	2.014942594
206644_at	2.014942594
206645_s_at	2.014942594
206646_at	2.014942594
206647_at	2.014942594
206648_at	8.476042268
206649_s_at	8.529593879
206650_at	5.107408037
206651_s_at	2.014942594
206652_at	7.744602638
206653_at	11.16740457
206654_s_at	5.45123646
206655_s_at	2.04571875
206656_s_at	13.61352817
206657_s_at	2.014942594
206658_at	2.01553438
206659_at	7.584385001
206660_at	2.014942594
206661_at	2.014942594
206662_at	10.85912277
206663_at	2.01607242
206664_at	9.700456212
206665_s_at	3.265122589
206666_at	2.014942594
206667_s_at	6.524239088
206668_s_at	10.44207672
206669_at	2.014942594
206670_s_at	2.014942594
206671_at	2.014942594
206672_at	2.014942594
206673_at	2.014942594
206674_at	2.014942594
206675_s_at	4.256100145
206676_at	2.014942594
206677_at	2.014942594
206678_at	2.014942594
206679_at	2.014942594
206680_at	2.014942594
206681_x_at	2.014942594
206682_at	2.014942594
206683_at	10.30749148
206684_s_at	2.014942594
206685_at	8.312507351
206686_at	6.503737557
206687_s_at	11.01030133
206688_s_at	10.28313402
206689_x_at	9.617565318
206690_at	2.014942594
206691_s_at	2.014942594
206692_at	2.014942594
206693_at	2.014942594
206694_at	2.014942594
206695_x_at	10.02280754
206696_at	7.012121775
206697_s_at	2.970869169
206698_at	2.014942594
206699_x_at	2.014942594
206700_s_at	11.04112333
206701_x_at	2.014942594
206702_at	2.014942594
206703_at	2.014942594
206704_at	2.469934733
206705_at	2.014942594
206706_at	2.014942594
206707_x_at	8.547614314
206708_at	2.014942594
206709_x_at	2.321956717
206710_s_at	2.014942594
206711_at	2.014942594
206712_at	2.014942594
206713_at	2.014942594
206714_at	2.014942594
206715_at	2.014942594
206716_at	2.014942594
206717_at	2.014942594
206718_at	2.014942594
206719_at	2.014942594
206720_at	2.014942594
206721_at	2.014942594
206722_s_at	2.82594658
206723_s_at	7.012134803
206724_at	2.502271419
206725_x_at	2.014942594
206726_at	2.014942594
206727_at	2.014942594
206728_at	2.014942594
206729_at	2.014942594
206730_at	2.014942594
206731_at	2.014942594
206732_at	10.84180796
206733_at	2.014942594
206734_at	10.38534479
206735_at	2.014942594
206736_x_at	2.014942594
206737_at	2.014942594
206738_at	2.014942594
206739_at	3.317295227
206740_x_at	2.161670889
206741_at	2.014942594
206742_at	2.014942594
206743_s_at	2.014942594
206744_s_at	7.09555126
206745_at	2.014942594
206746_at	2.014942594
206747_at	8.47660853
206748_s_at	2.163058407
206749_at	2.014942594
206750_at	2.014942594
206751_s_at	2.014942594
206752_s_at	11.21278991
206753_at	2.014942594
206754_s_at	2.045947147
206755_at	2.014942594
206756_at	3.839150233
206757_at	2.014942594
206758_at	2.686177743
206759_at	2.014942594
206760_s_at	2.014942594
206761_at	2.014942594
206762_at	2.014942594
206763_at	2.014942594
206764_x_at	7.972760068
206765_at	5.802806526
206766_at	2.021210917
206767_at	2.014942594
206768_at	2.014942594
206769_at	2.070031169
206770_s_at	11.70646321
206771_at	2.015309195
206772_at	2.014942594
206773_at	2.014942594
206774_at	3.884825667
206775_at	2.014942594
206776_x_at	2.014942594
206777_s_at	10.64571977
206778_at	2.014942594
206779_s_at	2.014942594
206780_at	2.014942594
206781_at	2.014942594
206782_s_at	8.304264613
206783_at	2.014942594
206784_at	2.014942594
206785_s_at	2.014942594
206786_at	2.014942594
206787_at	2.098046883
206788_s_at	6.481720057
206789_s_at	8.213810653
206790_s_at	14.30532695
206791_s_at	2.014942594
206792_x_at	9.896280185
206793_at	2.014942594
206794_at	2.019910325
206795_at	2.014942594
206796_at	2.014942594
206797_at	2.014942594
206798_x_at	2.014942594
206799_at	2.014942594
206800_at	2.014942594
206801_at	2.014942594
206802_at	2.014942594
206803_at	2.014942594
206804_at	2.014942594
206805_at	2.014942594
206806_at	2.014942594
206807_s_at	2.014942594
206808_at	2.014942594
206809_s_at	12.82870561
206810_at	2.014942594
206811_at	2.014942594
206812_at	2.014942594
206813_at	2.014942594
206814_at	2.014942594
206815_at	2.015373183
206816_s_at	2.014942594
206817_x_at	2.014942594
206818_s_at	5.98129014
206819_at	2.055395484
206820_at	2.014942594
206821_x_at	2.014942594
206822_s_at	2.025299374
206823_at	2.019574099
206824_at	2.014942594
206825_at	2.528931789
206826_at	2.014980284
206827_s_at	8.257447074
206828_at	2.014942594
206829_x_at	5.606702041
206830_at	2.014942594
206831_s_at	2.0150015
206832_s_at	2.014942594
206833_s_at	10.50365123
206834_at	2.014942594
206835_at	2.014942594
206836_at	2.014942594
206837_at	2.014942594
206838_at	2.014942594
206839_at	2.014942594
206840_at	2.014942594
206841_at	2.014942594
206842_at	2.014942594
206843_at	2.014942594
206844_at	2.014942594
206845_s_at	9.833626214
206846_s_at	9.97275543
206847_s_at	2.014942594
206848_at	2.160175849
206849_at	2.014942594
206850_at	2.014942594
206851_at	2.014942594
206852_at	3.001769942
206853_s_at	4.726309076
206854_s_at	9.715181622
206855_s_at	9.692686097
206856_at	2.014942594
206857_s_at	2.014942594
206858_s_at	11.46451948
206859_s_at	2.014942594
206860_s_at	10.59686984
206861_s_at	11.3841817
206862_at	8.341691898
206863_x_at	2.014942594
206864_s_at	2.204665782
206865_at	2.014942594
206866_at	2.014942594
206867_at	2.014942594
206868_at	2.014942594
206869_at	2.014942594
206870_at	2.014942594
206871_at	2.014942594
206872_at	2.014942594
206873_at	2.014942594
206874_s_at	8.829266437
206875_s_at	11.17783438
206876_at	2.014942594
206877_at	2.014942594
206878_at	2.014942594
206879_s_at	2.014942594
206880_at	2.014942594
206881_s_at	2.014942594
206882_at	2.014942594
206883_x_at	2.014942594
206884_s_at	2.014942594
206885_x_at	2.014942594
206886_x_at	2.014942594
206887_at	2.014942594
206888_s_at	2.014942594
206889_at	2.014942594
206890_at	2.014942594
206891_at	2.014942594
206892_at	2.014942594
206893_at	2.014942594
206894_at	2.014942594
206895_at	2.014942594
206896_s_at	5.038610396
206897_at	10.01467527
206898_at	2.014942594
206899_at	2.014942594
206900_x_at	9.31645357
206901_at	2.014942594
206902_s_at	2.493360997
206903_at	2.015548695
206904_at	2.014942594
206905_s_at	2.014942594
206906_at	2.014942594
206907_at	7.013258257
206908_s_at	2.014942594
206909_at	2.014942594
206910_x_at	2.014942594
206911_at	3.928573307
206912_at	2.014942594
206913_at	2.014942594
206914_at	2.014942594
206915_at	2.014942594
206916_x_at	3.066721359
206917_at	2.014942594
206918_s_at	9.726707283
206919_at	3.349430669
206920_s_at	8.686789133
206921_at	5.639239208
206922_at	9.714125314
206923_at	2.014942594
206924_at	2.014942594
206925_at	2.014942594
206926_s_at	2.018093444
206927_s_at	2.014942594
206928_at	6.486536858
206929_s_at	10.66450427
206930_at	2.014942594
206931_at	2.208279787
206932_at	2.014942594
206933_s_at	2.014942594
206934_at	2.014942594
206935_at	2.014942594
206936_x_at	9.638517604
206937_at	2.014942594
206938_at	2.014942594
206939_at	2.014942594
206940_s_at	2.086134374
206941_x_at	2.014942594
206942_s_at	10.70903086
206943_at	2.014942594
206944_at	2.014942594
206945_at	2.014942594
206946_at	2.014942594
206947_at	2.014942594
206948_at	2.014942594
206949_s_at	10.3727811
206950_at	2.014942594
206951_at	5.693388423
206952_at	2.014942594
206953_s_at	2.014942594
206954_at	2.014942594
206955_at	2.014942594
206956_at	5.229739017
206957_at	2.014942594
206958_s_at	9.427359094
206959_s_at	7.274103833
206960_at	2.413538278
206961_s_at	2.017836214
206962_x_at	5.079888391
206963_s_at	2.014942594
206964_at	2.014942594
206965_at	2.014942594
206966_s_at	2.014942594
206967_at	2.016363304
206968_s_at	2.728340973
206969_at	2.014942594
206970_at	2.014942594
206971_at	2.014942594
206972_s_at	2.021349685
206973_at	11.04114703
206974_at	2.014942594
206975_at	2.014942594
206976_s_at	12.67132735
206977_at	2.014942594
206978_at	2.014942594
206979_at	2.014942594
206980_s_at	2.014942594
206981_at	2.014942594
206982_at	2.014942594
206983_at	2.014942594
206984_s_at	2.240540841
206985_at	2.014942594
206986_at	2.101632687
206987_x_at	2.014942594
206988_at	2.014942594
206989_s_at	10.87513667
206990_at	2.014942594
206991_s_at	2.014942594
206992_s_at	7.97698509
206993_at	5.697688581
206994_at	2.014942594
206995_x_at	7.258311311
206996_x_at	2.014942594
206997_s_at	2.014942594
206998_x_at	2.01604686
206999_at	2.014942594
207000_s_at	10.10089447
207001_x_at	2.604101169
207002_s_at	2.014942594
207003_at	2.014942594
207004_at	2.014959074
207005_s_at	2.014942594
207006_s_at	4.065672982
207007_at	2.014942594
207008_at	2.014942594
207009_at	2.014942594
207010_at	2.014942594
207011_s_at	6.090126845
207012_at	10.68820991
207013_s_at	4.211517517
207014_at	2.014942594
207015_s_at	2.014942594
207016_s_at	2.014942594
207017_at	2.369721007
207018_s_at	3.538093962
207019_s_at	2.014942594
207020_at	2.014942594
207021_at	2.014942594
207022_s_at	2.014942594
207023_x_at	11.0513739
207024_at	2.014942594
207025_at	2.014942594
207026_s_at	2.014942594
207027_at	2.014942594
207028_at	2.014942594
207029_at	2.014942594
207030_s_at	2.037537451
207031_at	7.330844686
207032_s_at	2.014942594
207033_at	2.014942594
207034_s_at	2.014942594
207035_at	2.014942594
207036_x_at	2.014942594
207037_at	2.303011867
207038_at	7.29635151
207039_at	8.338799344
207040_s_at	14.04458437
207041_at	2.014942594
207042_at	2.014942594
207043_s_at	2.014942594
207044_at	3.623005471
207045_at	5.395840252
207046_at	3.760838037
207047_s_at	2.014942594
207048_at	2.014942594
207049_at	2.014942594
207050_at	2.014942594
207051_at	2.014942594
207052_at	2.014942594
207053_at	2.014942594
207054_at	2.014942594
207055_at	2.014942594
207056_s_at	2.014942594
207057_at	4.47246445
207058_s_at	2.014942594
207059_at	2.260336479
207060_at	8.527983801
207061_at	2.014942594
207062_at	2.014942594
207063_at	2.098517416
207064_s_at	6.332794741
207065_at	2.014942594
207066_at	2.014942594
207067_s_at	2.014942594
207068_at	8.206100436
207069_s_at	9.144733429
207070_at	2.014942594
207071_s_at	11.16926858
207072_at	2.014942594
207073_at	2.014942594
207074_s_at	2.014942594
207075_at	2.015451458
207076_s_at	11.3605895
207077_at	2.014942594
207078_at	3.333876239
207079_s_at	9.865713779
207080_s_at	2.014942594
207081_s_at	10.04933168
207082_at	2.014942594
207083_s_at	2.014942594
207084_at	2.014942594
207085_x_at	2.014942594
207086_x_at	14.40020505
207087_x_at	2.014942594
207088_s_at	9.828281653
207089_at	2.014942594
207090_x_at	8.733420732
207091_at	2.014942594
207092_at	2.014942594
207093_s_at	2.014942594
207094_at	2.014942594
207095_at	2.014942594
207096_at	2.014942594
207097_s_at	2.014942594
207098_s_at	12.35028957
207099_s_at	2.014942594
207100_s_at	2.014942594
207101_at	2.014942594
207102_at	2.014942594
207103_at	2.014942594
207104_x_at	2.014942594
207105_s_at	6.63211609
207106_s_at	2.014942594
207107_at	2.014942594
207108_s_at	10.60575922
207109_at	4.319686914
207110_at	2.014942594
207111_at	2.014942594
207112_s_at	2.014942594
207113_s_at	2.014942594
207114_at	2.014942594
207115_x_at	2.035749083
207116_s_at	2.014942594
207117_at	2.110645296
207118_s_at	2.014942594
207119_at	2.014942594
207120_at	2.132891927
207121_s_at	14.12113405
207122_x_at	10.49066097
207123_s_at	2.014942594
207124_s_at	5.899262921
207125_at	2.631121927
207126_x_at	2.014942594
207127_s_at	12.90479129
207128_s_at	2.045816703
207129_at	2.014942594
207130_at	2.25395145
207131_x_at	7.699215671
207132_x_at	14.37591761
207133_x_at	2.144201062
207134_x_at	2.014942594
207135_at	2.014942594
207136_at	2.014942594
207137_at	2.014942594
207138_at	2.014942594
207139_at	2.014942594
207140_at	2.014942594
207141_s_at	2.014942594
207142_at	2.165541788
207143_at	2.014942594
207144_s_at	2.017713047
207145_at	2.014942594
207146_at	2.014942594
207147_at	8.980444714
207148_x_at	2.014942594
207149_at	2.014942594
207150_at	2.014942594
207151_at	2.014942594
207152_at	2.014942594
207153_s_at	10.25421266
207154_at	2.014942594
207155_at	2.014942594
207156_at	12.14779467
207157_s_at	14.1343352
207158_at	2.014942594
207159_x_at	2.26716068
207160_at	2.014942594
207161_at	2.014942594
207162_s_at	2.014942594
207163_s_at	12.23136555
207164_s_at	2.014942594
207165_at	13.16728127
207166_at	2.014942594
207167_at	2.014942594
207168_s_at	14.40722776
207169_x_at	11.42037984
207170_s_at	11.55782555
207172_s_at	2.014942594
207173_x_at	2.014942594
207174_at	2.014942594
207175_at	2.014942594
207176_s_at	2.014942594
207177_at	7.892559731
207178_s_at	5.006949965
207179_at	2.014942594
207180_s_at	2.014942594
207181_s_at	11.71383984
207182_at	2.014942594
207183_at	2.229225655
207184_at	2.014942594
207185_at	2.014942594
207186_s_at	10.9662198
207187_at	2.014942594
207188_at	2.043548592
207189_s_at	2.023627759
207190_at	2.045405109
207191_s_at	2.014942594
207192_at	2.014942594
207193_at	2.014942594
207194_s_at	2.014942594
207195_at	2.014942594
207196_s_at	11.5622699
207197_at	2.014942594
207198_s_at	8.706876709
207199_at	2.014942786
207200_at	2.014942594
207201_s_at	2.015225478
207202_s_at	2.014942594
207203_s_at	2.014942594
207204_at	2.014942594
207205_at	2.014942594
207206_s_at	2.014942594
207207_at	2.014942594
207208_at	2.014942594
207209_at	2.014942594
207210_at	2.135422879
