CEL	-0.4301020556	0.697133662	-0.4193935117	0.0680039536	-1.1293393218	-0.0226309144	-0.454140797	0.3780475803	-0.4130528386	-0.6742537625	-0.5799753668	-0.4980236341	-0.4722093989	0.3645914461	-0.6842993839	-0.4941326704	-0.7017602277	0.3143776188	-0.6850776765	0.6930766416	-0.9136305722	-0.6077814694	-0.3493903616	-0.6583312221	-0.8615068601	-0.3693222714	-0.8082471116	-0.5352316246	-0.738754527	-0.6051646833	-0.7656813719	-0.4651328302	-0.74616141	-0.4314764674	-0.6553989455	-0.8895398369	0.0082233097	-0.131676446	-0.3722691899	0.2674489895	-0.9259910701	-1.2579573197	-0.9314244606	-0.7408307317	0.9236640749	-0.4359831383	-0.655507156	-0.7506166346	0.6985492279	-0.6251234487	-0.6149990574	0.6898348394	0.5068103815
CEL	-0.5358717749	0.5359953944	-0.0947454812	-0.2724749294	-1.0786882716	-0.3608158481	-0.501197047	0.2375895677	-0.2997471548	-0.4175451231	-0.5016735173	-0.5544813456	-0.759401572	-0.5033603583	-0.2745087171	-1.0945333753	-0.6894235932	0.2102557709	-0.2428609218	0.3952047562	-0.9553841657	-0.8365309941	-0.3407673374	-0.6324882063	-0.8835844741	-0.4474820254	-0.3797262654	-0.3878642537	-0.8951483427	-0.4362347707	-0.4845539499	-0.4657210166	-0.8832210821	-0.3756278658	-0.7961213327	-0.7677802333	0.0337886655	-0.0083604523	-0.2582117632	-0.3085424733	-1.0778604333	-1.257266649	-0.6567643959	-0.6708587574	0.8846989476	-0.2365273137	-0.9075241131	-0.6471714333	0.6854195995	-0.5253219062	-0.8786178583	-0.173060051	0.4273737353
CELF2	0.869914232	0.8872307493	0.9279206291	-1.0788542777	0.7081461532	-1.5522340829	0.6094813907	0.8522679979	-1.880153718	0.8534705857	0.7003330541	-0.5676146695	0.3239971938	0.8628467626	0.7148549184	-0.3448335075	-2.3503393862	-1.4242349159	0.910136545	1.0178138343	-1.5587090488	-0.541953739	-0.4274465357	-2.6761110589	0.416400555	-1.0652733016	-1.6019021952	0.3803633551	-0.6526916466	-0.5446023278	-2.4195590397	0.3356187708	0.9215222362	0.277339545	0.5063911508	0.6352266472	0.6566213187	0.78767408	-1.6180014922	-0.2948015021	-1.5147507271	-0.9622578286	-2.3251221915	0.7736121319	0.4855204307	-0.5425519656	-0.35522068	0.0840737807	0.123984201	-0.6550483447	-0.711128388	0.8561650043	-0.5337558889
CELF2	0.5869211162	0.5689867438	0.694256602	-0.4846849929	0.560020374	-1.0712355119	0.4638768309	0.5616827183	-0.7496020335	0.6684124679	0.4843887133	-0.380947816	0.1671829011	0.5593141112	0.5438536527	-0.4096657321	-0.4186790607	-0.5806533127	0.5758766497	0.7030087219	-0.9804445487	-0.203329768	-0.283420638	-0.5343440533	0.326751898	-1.0531477085	-0.4507156369	0.283310431	-0.4021934938	-0.2910810794	-0.4304724582	0.2245862812	0.6270301964	0.1881317103	0.2904662025	0.5041618708	0.4506194563	0.6029866126	-0.6326918686	-0.6430358325	-0.2883637877	-0.5722493235	-1.7171739389	0.5522197622	0.3420569734	-1.0452975181	-0.2529982608	0.1676678091	0.0931741508	-0.2047881867	-0.5836476372	0.5419907808	-0.2685871417
CELF4	-1.4708720393	-0.9328173564	-1.0345954101	-0.2683232515	-0.6638912458	-1.0709515941	-0.6559164224	0.0721585312	-1.4661389349	-1.2714115794	-0.2875955213	-0.7470198129	-0.7299392524	-2.5771720372	-1.6076336747	-0.9107268899	-0.8451922608	0.9037538087	-1.3797780358	0.5870874169	-1.3495119309	-0.8212716879	-0.9968181985	-5.0604911981	-1.3132232226	-0.5262682152	-0.7633878664	-0.7161502173	-1.1981199937	-0.6818945256	1.5952212948	1.223070835	-1.1627287239	0.3481224723	-0.8986912712	-1.1113243503	0.8271335498	-0.355101939	0.8870095907	-0.813153676	-0.8927009302	0.7459105931	0.840880952	-2.0795644841	1.3250871041	-1.3652471307	-0.667112839	-1.0597289529	1.6450361357	-1.1422886642	0.4819497443	-1.1745978388	-1.1578218103
CELP	-0.2002150848	-0.0896007911	-0.1664255445	-0.1334805813	-0.1665840537	-0.2058038824	-0.1500931051	-0.2375791701	-0.0389880076	-0.1598570263	-0.1181932344	-0.1448313906	-0.0949827617	-0.2837816672	-0.14629246	-0.3436761226	-0.178281812	0.213670484	-0.1620298434	-0.2819435944	-0.1271508901	-0.2756474925	-0.1673258102	-0.2172072052	-0.1867246615	-0.0626914237	-0.1659495967	-0.0959370332	-0.1264185302	-0.096287587	-0.3699536462	-0.0886105627	-0.1974063045	-0.2075671804	-0.2188286367	-0.1479164353	-0.2890202759	0.1290286752	-0.1782531856	-0.1248245956	-0.2479973274	-0.3656862835	-0.2957130587	-0.2300597071	-0.1700155632	-0.0522402909	-0.149181349	-0.280779902	-0.1496695489	-0.1932011055	-0.0859811174	-0.1051771444	-0.2040211069
CELSR1	-0.4533133959	-0.7271743189	-0.8130349327	0.0627859302	0.7116455986	-0.6095928652	-0.5646614367	-0.7385626452	0.5532302559	-0.5628701615	-0.2853475275	-0.2788226923	0.7393781243	-0.3617132734	-0.6222635715	-0.8909612282	-0.499212586	-0.4335837776	-0.3398366947	-0.9933745537	0.2910637797	0.3467031014	-0.4013928077	0.7689159233	-0.8483840904	0.0198922499	0.3346888592	0.5839750805	-0.1801752252	-0.0902504946	-0.4962868006	-0.6281262483	-0.5842558671	-0.2295546964	-0.457762543	0.4113631079	-0.813961002	0.0257604871	-0.6034150176	-0.1719927045	-0.4727956235	1.0457085742	0.7655936308	-0.4480799997	-0.8479606661	-1.0865859183	-0.2385327652	-0.2771561365	-0.8431650897	-0.3086009625	-0.2715297455	-0.7636771602	0.0988125832
CENPV	0.1284850804	0.1210603937	0.2353964032	-0.0428127435	-1.1278022245	0.3043478333	0.073159408	0.0977496391	-0.0952612979	-0.0465469613	0.2183859105	0.0821716982	-0.244852135	0.0906244981	0.2095968866	0.1145062911	0.2507282159	0.0852357759	0.2263875916	0.170537743	-0.1126292077	-0.9582107859	-0.2317889476	0.3292729377	0.0715157513	0.1076620024	0.3122001452	0.2479301382	0.037351183	0.0041495127	0.3077524732	0.1586614686	-1.8569450021	0.2381252217	-0.8628990467	0.0626097049	0.2794457276	-0.8027144056	0.2002712799	-0.0135631771	0.0950459417	0.251620499	-1.589486559	0.1421961736	0.4258011891	0.1275116756	-0.1453904458	-0.2016905613	0.3389881947	-0.202971321	-0.0979145848	0.2160219809	0.1424774488
CEP110	0.6544507811	0.6233556099	0.7132262264	-0.3404286467	-1.0494535007	0.0084480066	0.6476554922	0.314308294	-0.2128679171	-0.2085643425	0.6611922928	-0.211544119	-0.3522599972	0.7061191344	0.3514332643	-0.2237761797	0.3557751045	-0.1922253038	0.5322415302	0.1203723135	-0.0652422604	-0.6085791016	-0.6153103859	-0.1389463086	0.6214790177	-1.5726525705	-0.0139069942	-0.9284237244	-0.4976916192	-0.2175394147	-0.0727137862	-0.0657501941	-0.0055392933	-0.9252501823	-0.9818437387	-0.2301158705	0.4916973212	0.5181953956	-0.0438867627	-1.1336595834	-0.3423737178	0.3921069584	-0.182665061	0.6782490109	0.1498501463	0.0770305649	-0.3637909023	-0.6124792208	0.1059493528	0.0728043811	0.1597827742	0.5265049906	-0.0901407232
CEPT1	0.8978623513	0.4851176817	1.0949707122	0.3855348111	0.1775173702	-0.583005243	0.6784838165	0.8777828578	0.5943908032	1.253687282	0.6138568109	0.2487264603	-0.6675292217	-1.3045746551	0.3836036348			-1.1674979158	0.8092448177		0.7018008225		-0.1051014224	-0.554102752	0.7795532073					1.0648526066	1.0554881116	0.7717670164	0.3305966533	-2.6127524005	0.0884400737	-0.0250388664	-0.6606297776	-0.9159062034	0.4924431962	-0.1701275034	-0.0139271508	0.9219834058	1.2538818369	1.0087346083		-2.1969115897	-1.4659686054	0.3560793393	0.5625679522	1.2387532403	0.6696912542	0.103220984	-2.3352399861
CES1	-0.5157056392	0.1919980368	-0.4787230923	-0.4613630719	-0.5688978293	-0.4875629582	-0.3826939105	-0.4988239777	-0.5786571235	-0.8043701791	-0.3844851877	-0.50287898	-0.2243426717	-0.2805036485	-0.3899338097	-0.6658498451	-0.515084355	-0.2169677472	0.1751112729	-0.3763074743	0.4255770369	-0.6669593766	-0.5924631742	-0.3584631439	-0.4629156449	0.1697092107	-0.6690873169	-0.4036701517	-0.2255324875	0.6283763447	0.9713374378	-0.5026540979	-0.4106479389	0.1444822977	-0.554702556	-0.4064259866	0.2828109835	-0.5065923787	-0.5809999301	0.69673573	-0.5483176054	-0.479395219	-0.5732057662	-0.541910076	-0.6616641477	-0.4804722376	0.6406236694	0.1163638127	-0.4439030816	0.2935515482	-0.4581212199	-0.5699939578	0.4994088948
CFD	-1.0511371204	0.5772943494	-0.7331848715	-0.0508829513	-1.384612388	0.0903266876	-1.0460072793	-0.441633089	0.5927047007	0.5546330661	-1.1138076601	0.2398832328	0.1449299064	-1.1733484141	0.4259213057	-1.0638592124	0.3561201548	-0.6815549191	0.2859058073	-1.1182498476	0.1488808998	-0.2049252039	0.0084051033	0.5760106169	0.1330295228	0.4490532501	0.2961586858	0.5383095847	-0.9815744876	0.5107980002	0.5768271147	0.3235627595	-1.0783018286	0.3577126753	-0.8135123299	0.046904578	0.4253758504	0.5275502936	-1.158866054	0.5718255792	-1.0781022486	0.4330602199	0.3872674953	-0.9422847828	-1.6049819193	-0.0428948824	-0.1841679676	0.2382457826	0.1510563948	-0.4392596286	-1.0390779129	-1.3808722657	-0.1131360756
CFH	-1.0808831541	-1.0726008679	0.0075306941	0.7934395259	-0.0303922124	0.9852988217	-0.8835012842	0.6562746822	-0.8598658604	-0.6581373987	-0.9808183635	-0.6587477828	-1.0098029395	-0.9652629548	1.0448726441	0.8385011325	-1.3184897448	-0.9063590882	-0.1895150716	0.9175074031	-0.0517532498	-0.168342813	0.6980114657	-0.7484585281	-0.9651523793	1.0606747228	-0.9029105954	-1.2458828286	-1.0361969748	0.5458236147	0.0514603276	-0.941546266	0.8729731313	-1.2135904707	-0.8096369469	0.486409887	-0.8309064343	-0.7021361405	-0.9189509972	1.396221692	0.5720533599	1.1980110396	1.2180726583	-0.8898381552	-0.9798075874	0.6924481299	0.1654352393	1.183662285	-1.1430809327	0.7960431615	0.7856758755	-0.9340673886	-0.9644708582
CFHR5	-0.2077341043	-0.0886779055	-0.0908384151	-0.174980757	0.4810168678	0.5653832668	0.0803719371	0.6265553799	-0.2105496209	0.6800132609	0.0245400632	-0.1207983351	0.1449283231	-0.6701819322	0.436762821	0.3977972615	-0.2019609785	-0.2702556943	-0.060895132	0.1020567649	0.0370719417	-0.6758110908	-0.0003368901	0.4015550461	0.0944581016	-0.2993052777	-0.4136627994	-0.739084448	-0.4519632228	-0.0486242745	-0.4789928811	-0.1906783061	-0.4544550189	-0.2316934166	0.2527623923	-0.6617355253	-0.1276852292	0.232853481	0.1262783194	0.6712783451	-0.6093214542	-0.5081590704	-0.7462381633	0.2263234345	-0.4136288886	0.574445159	-0.4505349792	-0.0283488941	-0.2404536646	-0.2136398067	0.3991945055	0.4546768419	0.3775034394
CFI	-0.3515958409	-0.2388151498	-0.4934181195	-0.204689098	0.7878941996	0.3866816601	0.0956790318	-0.3884072722	0.1556511913	-0.1729737759	-0.4733034691	-0.0102721088	-0.1899223097	-0.8833407957	-0.8510036624	-1.4798956951	-0.3923687137	0.1003082017	0.043844126	-1.0199325752	-0.5792467238	0.0075358328	0.8536507303	1.0561861583	-0.1239582464	-0.0690651035	-0.115329417	-0.6450598361	0.651898567	0.2436876619	-0.1120246902	-0.3032375213	1.0783184158	0.0357713798	-0.1327838629	-0.2648028234	-0.2032623805	-0.4735071894	-0.3004684233	0.0730241356	-0.2017771422	1.206434544	0.7763062628	-0.8858767449	-1.2951083834	-0.8722545757	-0.0044971707	0.9535212635	-0.2263231805	0.1207837439	0.301654579	-0.4975472523	-1.0943641021
CFTR	-0.2545897387	-0.2283745245	-0.2413577243	-0.3682227391	-0.31783591	0.0448656541	-0.1207121305	-0.0242397044	-0.1235360665	-0.2322058596	-0.2561536015	-0.2319599851	-0.200828288	-0.1358390927	-0.2765338157	-0.0760640098	-0.3256456715	-0.3724648653	-0.2578639193	-0.4433196696	-0.194072913	-0.2939762501	-0.1907433024	-0.0024187228	-0.1669342929	-0.3108224333	-0.2995318805	-0.3030883177	-0.2959519511	-0.1787646788	-0.3761575928	-0.2835072753	-0.3097996797	-0.5662099198	-0.1965055326	-0.1177762417	-0.3441610849	-0.1299208759	-0.3521892458	-0.2786218445	-0.4668866635	1.2499680798	0.0015882756	-0.2844766378	-0.7265360259	-0.2205842549	-0.2363933086	-0.0204567082	-0.3082975538	-0.2239614912	-0.4059626405	0.9206037623	-0.262319548
CFTR	0.3971074815	0.6081666943	0.9770311112	0.669777194	0.1507626609	0.4372823816	0.5770086641	-0.590417359	1.1444342623	0.2591479865	0.9106219135	0.6747194223	0.3596428516	0.8340249042	0.6246281705	0.31095792		1.1571573479	1.033605602	1.5481458335	0.0396288462	0.6671794474	-0.5865645182	0.5820555281	0.3964276012	0.4532618555	0.4433460009	0.258503434		0.3866687952	0.2707278196	0.2465741583	0.5979947566	0.3144391641	0.6231356643	0.5837763765	0.6176289634	0.6726957615	1.0605723147	0.3770385216	0.6826248647	-0.387606867	1.5297134627	0.3077075389	1.3143408978	0.0023388365	0.2733592932	1.1297500653	0.5605028883	0.0245416245		1.1193567022	0.1517725267
CFTR	-0.3347396489	-0.5444662633	-0.0851581842	-0.0088748214	-0.4199779249	0.5403636806	0.2312026203	0.1708016332	-0.3474891693	-0.4191610277	-0.2586561284	-0.1099715007	0.3030430692	-0.9496577382	-0.4873231053	0.4683725194	-0.0905330704	-0.1004314934	-0.3722651562	0.3201819518	-0.6932559186	-0.0682767823	0.0353562707	-1.0782249257	-0.6864058346	-0.6477681265	-0.7411518729	-0.3383714991	-0.4936450125	-0.5830747043	-0.7030361931	-0.5191723865	0.3954869909	0.0192828127	-0.2783021867	-0.7878992195	-0.944554744	-0.0712183141	-0.4189700477	-0.4603433798	-0.6456129362	1.1379353572	-0.3393361618	-0.1303613164	-0.3530987393	-0.1035757474	-0.2071462823	-0.7801645053	-0.8287092885	-0.6924517244	-0.5685915398	0.7302429805	-0.0125415589
CFTR	0.0831251759	0.4100135293	-0.5890370189	0.1759935503	0.3536309433	0.4807036707	0.147136844	-0.0248778576	-0.0282278255	-0.1242254581	-1.4376414268	0.1853669301	-0.5340779055	-1.6012364191	-1.3451352763	-0.006598266	0.4804784483	-1.9408818385	-0.6727963059	-4.7142581812	0.3135582526	0.5509544067	-0.2234748132	-0.9767744811	-1.2247982165	0.1087525677	0.4701448534	-1.8052686055	-2.4051635177	0.5040948896	-0.6352114154	0.3430032323	-0.2153721612	-0.0514049118	-0.2274737276	-2.0109566929	-1.4041527971	-0.0261477628	-0.600013473	0.3488331524	0.2175916944	0.8975479174	0.7970828421	-1.0365619145	-2.4871924558	0.2260402253	0.2348631193	0.5533633579	0.3866149154	0.1171937039	0.1759514994	-1.5996916286	-0.2531015995
CFTR	0.080025727	0.1710065222	-0.0265674731	0.1104919945	0.160019058	0.1162551147	0.0800113766	0.2590768555	-0.181377442	0.1295632521	0.0164118054	0.0668148761	0.0298449306	0.1411251711	0.1620180289	0.2761818628	0.0452999495	-0.1098944721	0.1861858287	-0.3206667502	0.2113138069	0.0039885036	0.051923014	0.0944089765	0.1935663069	0.2058983558	0.1278129702	0.0363884094	-0.0359990102	0.0678745191	0.0120862814	0.090622841	-0.8744378446	0.0909718	0.1401364995	0.0955315407	-0.0203850961	0.0800968937	0.023739666	0.2119549241	0.1092586034	0.1415450249	-0.9676700262	0.2268981341	-0.0927866162	0.2582764147	0.0935010233	0.0932201496	0.0871699004	0.0503682109	-1.010185879	0.2233864455	0.2838642792
CGA	0.2054795932	0.0631872142	-0.4863498293	0.0086831079	-0.8750892563	-0.6910567297	0.2251732859	0.2010652448	0.4453781689	1.1381269502	0.1929851895	0.1528117978	0.5321660726	0.1255676112	-0.1096873077	0.6529353516	0.473824681	0.1430370626	-0.740622944	-0.2474026432	0.0303470763	0.3043410809	-0.225482847	0.5877585734	-0.0151414531	0.1303347843	0.1188428097	-0.0399073286	0.3146052006	-0.0494786401	-1.2521159798	0.1201078657	0.4154124486	0.5068270282	-0.0460678127	-0.1935694753	0.0955658749	0.1583606647	0.3325881795	0.2417591633	0.0325167915	0.4458855893	-0.3610975296	-1.504209575	0.250895702	-1.3387993416	0.2907580021	-1.9041572699	0.1533622199	0.2794968104	0.6778965142	-0.528390764	0.2800904255
CGA	-0.2175412683	-0.1924092472	-0.2114654243	-0.2336528014	-0.14921832	-0.1096550396	-0.1315934131	-0.0040269832	-0.1396445682	1.2462348398	-0.1255701162	-0.1775635864	0.7372608192	-0.1379833797	-0.0650901615	0.1473368079	-0.2959350621	-0.1889845531	-0.0147053391	-0.2965167372	-0.0824842664	-0.2107228506	-0.1928526439	0.9126135025	-0.1306003699	-0.1229559002	-0.1654831843	-0.1892546947	-0.2842760387	-0.0875403762	-0.1240368586	-0.0762529468	-0.2550153754	-0.2523119212	-0.1535023618	-0.181084541	-0.0257296104	-0.1705447243	-0.1769873816	0.1841895558	-0.2017413358	-0.1911438195	-0.1575693124	-0.1097782072	-0.2956699932	0.0087188102	-0.1363354682	-0.1634456316	-0.0841588306	-0.1581495475	-0.2638153472	-0.1458476281	-0.1435941071
CHD7	0.2270880564	0.1541493056	0.3218422284	0.0984933037	0.2149206345	0.4427352673	0.1630615572	-0.0056361324	-0.0003517805	-0.3942211229	0.2224822254	0.0694129267	-0.3704300445	0.257153589	0.3287188699	-1.8258151749	0.2424100757	0.0836227181	0.258229365	-0.0348594722	0.2206659082	0.1511655155	0.119279055	0.2678608795	0.1742650693	0.0996322779	-1.5542239678	0.1825117551	0.0197978164	0.0767240641	0.1727378198	0.2948647331	0.1730247267	0.2783689895	-0.0375647557	-0.65483759	0.1047863944	0.2206124437	0.1325596875	-1.2193900367	0.1710349219	-0.8555279611	0.2984077785	0.4573109594	0.5836808987	-1.0607452223	0.0359039019	0.0739389726	0.3096657031	-0.0987068899	-2.0369126728	-1.7386252195	-1.0060468308
CHDH	-1.600066508	-0.398261612	-1.6064214241	0.4460382589	-1.4402819238	0.9697371871	-1.1941167301	-2.5399406122		-2.8881282693	-0.6835073162	0.4622477875	-0.81899255	0.7383610199	-1.3040703933	0.1241722365	0.7158229841	0.9118261013	-3.1845329895		0.930107845	-1.5033850382	0.0015209757	1.1662149594	0.3845566826	0.4273303477		-2.1966186142		0.3767616185	0.5958149955	0.7151849169	-2.0064175181	-1.462568426	0.316076341	-2.8148145979	-1.5707076159	-0.041351569	-1.8786348439	-0.0146101851	-1.3061758119	-2.5493590307	0.8023304553	-1.4243122539	-5.8247083135	-0.1408439864	-3.4822102331	0.5560228291	0.6496161574	-0.9747710267	0.5807702529	1.1002991699	0.8946334962
CHI3L1	-1.2081006625	1.3210328501	-0.9731639762	0.3727191572	-0.9199312976	-0.2424652894	-0.5221284542	-0.084856384	1.1566861693	-0.6866259753	-0.7517470196	-0.6513477789	-0.8686774442	-1.2193219897	-0.6049121678	-0.2503157357	-0.5101323373	-1.1125932987	-0.5951753793	-0.7488775453	-1.7871216836	-0.9503047813	0.7816684212	-1.2865022975	-1.0531950956	-0.7195947928	-1.1132143265	-0.679514282	0.5616537432	-0.9864962167	-1.0438319066	-0.8218016203	-0.402879333	-3.0797679436	-0.5571298164	-1.5324315122	-0.0335016156	1.291679975	-1.0860121493	-0.605101971	-0.7830345815	-1.5344916577	1.7566326155	-0.096537195	0.4171856945	-0.5648179872	0.3119654351	-1.1512037037	-1.6867038367	-1.1095631823	-0.5914989095	-0.2340677943	0.225788056
CHL1	-1.2214357485	-0.4352290549	-1.7620953546	-1.22511269	1.7366977942	-1.8439218131	-1.2668795968	-0.6837653455	-0.9997749477	-1.8434552177	-1.0152429194	-1.2851963614	-1.0263429483	1.5157045974	-1.083819422	-0.2652386448	-2.4374157954	-1.2455272211	-1.3446301866	-1.9594097071	-1.4611315123	-0.7737100354	-0.1618399992	-1.8739826928	-2.125078817	1.987850587	-1.5104527199	-2.8513280935		-1.6615907463	-1.3662303005	-1.1137472064	-1.3913964515	-2.1137275696	1.5103094686	-1.2104100192	0.2413873327	-1.5355486799	-1.9721059913	-1.9526959867	-0.9109289016	1.0788785465	-1.4564616001	-0.0381957218	-0.5472878376	-0.5104341617	-0.982727475	-2.0175113903	2.1278942855	-1.139345274	-1.7410305149	-0.7074202209	-0.452083644
CHM	-0.0306504179	-0.5060836419	0.1742475394	0.0471389249	-5.0786380924	0.3648192135	-0.0353820306	-0.23750228	0.1012938511	0.1944587874	0.0536271848	-0.0739857527	0.0183115318	0.0155376381	-0.4373608869	0.5699375334	-0.0801965672	0.1388018931	-0.0402307857	-0.8874519033	0.1181693845	-2.5230566533	0.2341765235	-0.5659330717	0.4784657813	0.4945183648	0.3630709944	0.0200423467	-0.1312973464	0.2464028425	0.5906850904	0.1278072341	0.065321999	-0.2008466973	0.1199224819	0.2816640776	0.1557535705	0.3218029141	0.3332484062	-0.9163732812	0.1337818048	0.0915573167	0.339942687	0.1783698885	-0.0384836539	0.132961911	0.4237897031	0.2911030394	0.5339280845	0.2125256684	-0.0149049142	-0.10598983	0.276488875
CHPT1	0.058957635	-0.123300572	0.0855823091	-0.1625834701	0.5199917644	0.234936912	-0.0478007328	-0.1528200392	0.1719535525	0.2195343297	-0.3024352538	0.07194259	0.0402273807	0.2811284799	0.2877183408	-0.003278635	-0.0780128488	0.2653899903	-0.1209238377	0.3377858879	0.0454390256	0.0663691439	0.267555372	0.0069670917	-0.1106610403	0.1798529695	0.3038557112	0.1597152605	0.0522491883	0.2675706499	-0.0164566314	0.0626503893	-2.0240618814	-0.1107413832	0.1958860459	0.2713013123	-0.2078972074	-0.2860794592	-0.0102590537	-0.0582063004	0.0850177209	0.3766461474	-0.1584560472	-1.6262389689	0.0347536225	0.2194947844	0.1623228349	0.2157653151	0.0336553855	-0.1162520294	0.0723460845	0.1835713609	0.095754318
CHRM3	-0.7514734867	-0.8242672199	0.7574723795	-0.1642437396	0.6722715637	0.7669902794	-0.4218553075	-0.6697160875	0.6965478855	-0.6128462516	-0.9495770993	-0.5775174247	0.5406838942	-0.9415926943	-0.8777084016	0.0941020408	-1.0180265766	-0.834304213	0.4980553805	-1.5759540626	0.6553966353	-0.2123576871	-0.0245425091	-0.5076215418	-0.7451418896	0.8089034347	-1.0957137182	-0.9946831357	-0.6325507675	0.172901787	0.9997542565	-0.6313342239	-0.9470306911	0.4842871181	0.4963998187	1.0154664838	-0.8691808324	1.0859784224	-0.1834608498	-0.8553246975	-1.1088534281	0.7487743689	-0.6280841374	-1.0284071582	-0.8508368082	-0.3225199415	-0.6743206261	0.3868548764	-0.4765109768	0.8061672245	0.5726746135	-0.7505558767	-0.9093067887
CHRM3	-0.1955456274	-0.0741905202	0.2682871838	-0.0162178882	0.2400217483	0.3924474037	-0.1041498094	-0.2601622051	0.3253114676	0.0577761986	-0.001124344	0.0228774667	0.2119733312	0.0595830906	0.1145807447	-0.0009954355	-1.0369183212	-0.2021664835	-0.0235875999	-0.8162936345	0.4223665535	-0.0369212411	0.0369194077	0.1159185846	-0.1806909733	0.4712436425	-1.0396839205	0.0447300747	0.043008029	0.0723306942	0.3682050784	0.0662012922	-0.1190789603	0.2652303594	0.113959501	0.4859452552	-0.3824178038	0.527762491	0.1042656293	-0.009925239	-0.0971965812	0.1642829636	-0.0832130853	-0.2531335346	-0.0223979663	0.0547535479	0.0920508811	0.0430926839	0.0574248641	0.3999421587	0.1163163583	-1.4497839493	-0.1278252299
CHRM3	-0.7156452667	-0.0782476253	0.6962087987	-0.0310845243	0.5022499913	0.6678846662	-0.0042133617	0.0683569548	0.5214181887	-0.0263119467	-0.1596690472	0.0103843932	0.3031199373	-0.2167890468	-0.0231814767	0.2200558535	-1.7344248942	-1.1191940691	0.525779307	-0.2887312619	0.6866159356	-0.5091473642	-0.1466674248	-0.0566463726	-1.0192100904	0.8914133279	-1.6028947359	-0.66257963	-1.433540473	-0.2436574029	0.7020275526	0.163860734	-0.1456238473	0.5068652739	0.3039888562	0.8744233436	-0.5086987132	0.9986833443	-0.0755075088	-0.0517399037	-0.437651116	0.6243453849	0.0388822472	-1.2472679069	0.1914902259	-0.2918293967	-0.0529804191	-0.0286950963	0.1450315557	0.6186090475	0.3262864841	-1.194303463	-0.53268786
CHRNB4	0.2910911671	-0.7877050093	-0.4999440125	0.2026100408	0.3897049875	-1.0527688782	0.148879761	0.2808856465	0.3056869783	-0.062957153	0.0238404909	0.0560885286	-0.4323217699	-0.3454284038	0.3578082747	0.377545934	0.1735749602	-0.0561330096	0.347250453	-0.3865994884	0.264551148	-0.1137915325	-0.1219534975	0.3218696475	0.1556178398	0.4307008901	-1.1449851452	0.4095723877	-1.0977356334	0.3241510165	0.028797633	0.2160361564	-0.4231992685	-0.0213100644	0.1075766825	0.2614296197	0.286396553	0.1474404236	0.9576074298	0.5062588892	-0.8863456161	-1.4317818466	0.2616631995	0.2133006772	-1.4105795863	-0.8676803278	-0.885654237	0.4102766096	0.307671158	0.3353618409	0.0554827761	-1.234634055	0.0795277081
CHST15	0.1157960403	-0.621114026	-0.789615942	0.2647868541	-0.5717544685	-0.1401949872	0.3124906171	0.223850259	-0.1132531683	-0.0286480749	-0.1755198743	0.212583424	-0.817527428	-0.5277947475	-0.4343980846	-0.3833353853	0.1854467935	-0.5264710421	-0.1602778694	-1.1830961854	0.3188971449	-0.496177547	0.2154999713	-0.3235044189	-0.2507273265	-0.2993894385	0.0188558659	0.1817041548	0.0341955139	0.279695867	0.3062469515	0.0974283458	-0.7509691234	-1.1037411872	-0.4250346406	0.2630712984	-0.4414553774	0.3613564288	0.0731762199	0.2379468503	-0.1892575836	-0.0196488297	0.3956443055	-0.3240385235	-1.1866925335	-0.2332777114	-0.1683993318	0.390389094	-0.1076042088	0.2763615358	0.1089807613	-0.4666600329	-0.4234436511
CHST6	-0.4741757334	-0.4907734503	-0.6562723038	0.599421131	1.5651206588	-0.3501831941	-0.4420075832	-0.4546137776	-0.4573520922	-0.856013586	-0.4918276654	-0.3409268391	-0.353623772	-0.6807059944	-0.4741035269	-0.7877163348	-0.6742177631	-0.6256848004	-0.5250131448	-0.7171050792	-0.5524848385	-0.5270595371	-0.402827395	-0.1856870335	-0.5514227997	1.2159141227	-0.6867784156	1.227448602	-0.2901875912	0.1476369644	-0.5231359854	-0.3195576611	-0.5425129046	-0.5167992449	1.4115245404	-0.2942084455	-0.8515849998	-0.4563741649	-0.5507567566	-0.7190238065	-0.4135190826	-0.4514524019	-0.0584181994	-0.4497271507	-0.5315297293	-0.2314501648	-0.4590444298	-0.115185163	-0.4212349439	-0.4162141494	-0.0364993967	-0.6703433325	-0.3980346106
CHST9	0.0186342205	-0.2202199762	0.1364020892	0.1282416085	0.0711494741	0.1313667265	-0.0871468671	0.1273444513	0.2254123599	-1.0487486307	-0.1030841007	0.0271906373	0.0018905673	-0.9472536843	-1.0888216487	-0.2765824123	-0.5993665842	0.1715343026	-0.1167102434	0.0572106501	-0.1307302827	0.1209426786	-0.0121446353	0.900344756	-0.0118908384	0.2446657854	-0.4201888204	0.0354348406	-0.4276601061	0.078995576	-1.4088867073	0.2020135111	-0.0175571621	-0.6972876724	0.1507423133	0.1662987197	0.1959974583	0.2051657299	-0.6476435272	-1.0483506798	0.0913902552	1.0847105314	0.057260986	-0.7454228821	0.0368653236	0.1012350571	-0.5449810079	0.2080150765	0.2785717407	-0.0638631119	-1.0907306425	0.0596386875	-0.2992202859
