Reporter Identifier	VALUE
Rv1259	8.149312
Rv1260	10.735864
Rv1261c	10.257911
Rv1262c	9.914969
amiB2	8.790719
Rv1264	10.811363
Rv1265	11.301404
pknH	9.058756
embR	8.359665
Rv1268c	8.631296
Rv1269c	10.127834
lprA	9.532889
Rv1271c	8.7041025
Rv1272c	9.185579
Rv1273c	8.837686
lprB	10.730943
lprC	10.990915
Rv1276c	8.347721
Rv1277	9.513025
Rv1278	9.580296
Rv1279	10.556493
oppA	9.665865
oppD	9.812473
oppC	10.051661
oppB	9.95967
canA	9.947493
cysD	9.815287
cysN	9.606951
Rv1287	10.396491
Rv1288	9.148529
Rv1289	10.728091
Rv1290A	8.010474
Rv1290c	8.752464
Rv1291c	8.080614
argS	10.010165
lysA	10.112853
thrA	10.714825
thrC	10.528435
thrB	11.275803
rho	12.477468
rpmE	14.682365
prfA	11.140767
hemK	10.839038
Rv1301	11.263919
rfe	10.599278
Rv1303	12.072746
atpB	12.686315
atpE	13.33434
atpF	12.358881
atpH	12.233048
atpA	11.84218
atpG	12.536768
atpD	12.709405
atpC	12.908243
Rv1312	12.019603
Rv1314c	8.870097
murA	10.312473
ogt	8.6118555
alkA	8.569746
Rv1318c	8.817843
Rv1319c	9.840572
Rv1320c	10.052963
Rv1321	10.468146
Rv1322	9.828617
Rv1322A	14.202313
fadA4	11.53693
Rv1324	11.883133
PE_PGRS24	10.265427
glgB	10.060703
glgE	9.885485
glgP	10.457423
dinG	9.005247
Rv1330c	8.80583
Rv1331	11.142698
Rv1332	11.554285
Rv1333	10.019848
Rv1334	10.536817
Rv1335	10.569212
cysM	10.402085
Rv1337	11.10583
murI	11.067197
Rv1339	10.794191
rphA	11.010755
Rv1341	12.422301
Rv1342c	10.184737
lprD	9.126026
Rv1344	9.307412
fadD33	9.534218
fadE14	10.059723
Rv1347c	8.396507
Rv1348	8.82893
Rv1349	8.763942
fabG2	9.537949
Rv1351	9.816236
Rv1352	12.1531315
Rv1353c	8.3414
Rv1354c	8.251275
moeY	8.375269
Rv1356c	7.7377577
Rv1357c	7.6587834
Rv1358	8.111521
Rv1359	8.226278
Rv1360	11.725956
PPE19	10.323879
Rv1362c	9.912618
Rv1363c	10.326759
Rv1364c	9.562113
rsfA	9.270959
Rv1366	8.957892
Rv1367c	9.379616
lprF	10.624821
Rv1370c	10.304365
Rv1371	7.6458645
Rv1372	7.98337
Rv1373	9.114961
Rv1374c	7.9848037
Rv1375	9.726416
Rv1376	9.3099985
Rv1377c	9.514023
Rv1378c	9.2727995
pyrR	10.1501
pyrB	9.384713
pyrC	9.401152
Rv1382	10.045197
carA	9.370707
carB	9.806486
pyrF	9.849314
PE15	12.694878
PPE20	12.924782
mihF	11.772318
gmk	12.449268
rpoZ	12.045577
dfp	10.716102
metK	11.662693
Rv1393c	8.95639
cyp132	8.733828
Rv1395	8.724649
PE_PGRS25	13.230699
Rv1397c	14.050302
Rv1398c	14.245278
lipH	9.481184
lipI	9.519663
Rv1401	10.325008
priA	9.5959015
Rv1403c	9.13235
Rv1404	11.999534
Rv1405c	9.323237
fmt	8.714149
fmu	8.960957
rpe	10.655815
ribG	10.157906
Rv1410c	11.616666
lprG	10.863985
ribC	9.668018
Rv1413	10.242367
Rv1414	9.084405
ribA2	11.622479
ribH	11.84575
Rv1417	10.761154
lprH	10.748085
Rv1419	9.99615
uvrC	10.135189
Rv1421	10.300689
Rv1422	10.110749
whiA	10.956207
Rv1424c	9.801347
Rv1425	9.899628
lipO	9.859201
fadD12	9.7155695
Rv1428c	10.065133
Rv1429	9.072668
PE16	8.911218
Rv1431	9.236441
Rv1432	8.319878
Rv1433	9.685245
Rv1435c	11.711778
gap	12.278101
pgk	11.582686
tpi	12.130154
Rv1439c	9.015408
secG	10.971029
PE_PGRS26	7.9522543
bisC	9.707073
Rv1443c	10.494642
Rv1444c	10.540339
devB	10.166515
opcA	10.831908
zwf2	10.961246
tal	11.041621
tkt	10.413439
PE_PGRS27	8.8949585
ctaB	11.944253
PE_PGRS28	8.859918
Rv1453	8.281003
qor	8.394724
Rv1455	8.324995
Rv1456c	9.2060585
Rv1457c	9.929754
Rv1458c	10.247087
Rv1459c	9.583267
Rv1460	9.716762
Rv1461	10.867379
Rv1462	11.173709
Rv1463	10.837841
csd	11.081041
Rv1465	11.128477
Rv1466	11.769853
fadE15	9.272094
PE_PGRS29	9.754773
ctpD	8.918836
trxA	9.386889
trxB1	9.748576
echA12	11.386422
Rv1473	10.111375
Rv1473A	9.349592
Rv1474c	11.286621
acn	10.8405
Rv1476	9.782943
Rv1477	10.531291
Rv1478	10.640396
moxR1	11.723735
Rv1480	11.817771
Rv1481	11.499973
Rv1482c	7.7812214
fabG1	10.585268
inhA	11.919983
hemZ	10.784885
Rv1486c	10.047106
Rv1487	11.644685
Rv1488	10.47459
Rv1489	10.96789
Rv1489A	10.604574
Rv1490	8.895531
Rv1491c	10.8129425
mutA	9.157866
mutB	8.84825
Rv1494	9.641882
Rv1495	9.570538
Rv1496	9.418425
lipL	9.94532
Rv1498A	9.551091
Rv1498c	10.565695
Rv1499	8.500441
Rv1500	9.61887
Rv1501	10.54869
Rv1502	11.924498
Rv1503c	9.163329
Rv1504c	9.333122
Rv1505c	10.132145
Rv1506c	10.598385
Rv1507A	8.057389
Rv1507c	10.566957
Rv1508A	8.779934
Rv1508c	10.350985
Rv1509	9.085327
Rv1510	8.802616
gmdA	11.07167
epiA	10.622106
Rv1513	11.009619
Rv1514c	10.566106
Rv1515c	9.683701
Rv1516c	9.09567
Rv1517	9.163956
Rv1518	8.38322
Rv1519	8.437513
Rv1520	9.0105915
fadD25	11.027409
mmpL12	9.672504
Rv1523	9.059545
Rv1524	9.569609
wbbL2	10.106009
Rv1526c	9.065302
pks5	9.16776
papA4	7.6774344
fadD24	9.373747
adh	9.4417305
Rv1531	9.850593
Rv1532c	9.411108
Rv1533	9.436128
Rv1534	10.599975
Rv1535	13.934095
ileS	10.887767
dinX	8.682877
ansA	9.002348
lspA	11.273596
Rv1540	10.929273
lprI	8.539741
glbN	8.195102
Rv1543	10.757076
Rv1544	11.214374
Rv1545	11.696626
Rv1546	10.399398
dnaE1	11.059148
PPE21	8.8369
fadD11.1	8.78905
fadD11	8.862591
plsB1	8.439241
frdA	8.047054
frdB	7.9568834
frdC	7.771333
frdD	8.091555
Rv1556	8.531088
mmpL6	8.523346
Rv1558	11.044908
ilvA	11.0244665
Rv1560	11.198565
Rv1561	10.511604
treZ	8.728949
treY	9.086783
treX	10.214355
Rv1565c	10.70167
Rv1566c	11.36526
Rv1567c	9.550251
bioA	9.39365
bioF1	10.129727
bioD	9.924475
Rv1571	10.330062
Rv1572c	8.416448
Rv1573	8.765205
Rv1574	8.731861
Rv1575	8.60546
Rv1576c	9.286561
Rv1577c	9.863502
Rv1578c	9.198715
Rv1579c	8.619012
Rv1580c	8.267063
Rv1581c	8.137309
Rv1582c	8.351778
Rv1583c	8.256089
Rv1584c	9.080662
Rv1585c	9.483762
Rv1586c	9.568401
Rv1587c	9.837451
Rv1588c	7.578554
bioB	10.772409
Rv1591	10.932124
Rv1592c	10.360073
Rv1593c	9.663095
nadA	12.187225
nadB	12.216335
nadC	12.5447
Rv1597	12.149232
Rv1598c	10.845564
hisD	9.643801
hisC1	9.893072
hisB	10.0771675
hisH	10.702611
hisA	10.646258
impA	10.18077
hisF	9.911789
hisI	9.845542
chaA	11.070065
bcpB	10.318698
trpE	10.042464
Rv1610	10.4289255
trpC	11.671716
trpB	12.213902
trpA	12.652731
lgt	12.299431
Rv1615	10.542757
Rv1616	11.154911
pykA	10.479887
tesB1	11.424871
Rv1619	9.484713
cydC	8.925745
cydD	9.1839905
cydB	9.269906
cydA	9.471699
Rv1624c	10.421877
cya	9.609382
Rv1626	11.996767
Rv1627c	9.847154
Rv1628c	10.437755
polA	9.202755
rpsA	13.181738
coaE	11.911266
Rv1632c	9.487019
uvrB	10.469554
Rv1634	10.211107
Rv1635c	9.696855
TB15.3	10.980969
Rv1637c	10.1526165
uvrA	10.070278
Rv1638A	10.510174
Rv1639c	10.834005
lysX	9.025562
infC	12.985965
rpmI	12.704257
rplT	12.831657
tsnR	11.492741
Rv1645c	8.651811
PE17	9.39264
Rv1647	9.291224
Rv1648	10.071208
pheS	9.870445
pheT	9.960398
PE_PGRS30	8.510961
argC	8.236133
argJ	8.9271755
argB	9.724558
argD	8.68643
argF	8.786385
argR	9.502592
argG	9.7553
argH	8.935647
pks10	9.122332
pks7	8.575471
pks8	9.162576
pks17	9.117346
pks9	8.796405
pks11	10.302233
cyp139	8.937563
Rv1667c	8.947893
Rv1668c	8.634563
Rv1669	8.965347
Rv1670	9.009112
Rv1671	9.168569
Rv1672c	10.09975
Rv1673c	8.132044
Rv1674c	8.162204
Rv1675c	8.373446
Rv1676	10.017918
dsbF	10.828267
Rv1678	10.423029
fadE16	9.711706
Rv1680	9.435616
moeX	9.316002
Rv1682	9.255064
Rv1683	10.256262
Rv1684	10.057798
Rv1685c	9.216527
Rv1686c	8.8007145
Rv1687c	8.180487
mpg	8.7374
tyrS	10.238313
lprJ	10.661893
Rv1691	9.630198
Rv1692	9.611994
Rv1693	11.061984
tlyA	10.03824
ppnK	10.382105
recN	9.76758
Rv1697	11.230376
Rv1698	10.458157
pyrG	11.087435
Rv1700	10.270671
Rv1701	10.091837
Rv1702c	8.290241
Rv1703c	12.514913
cycA	9.842806
PPE22	8.184238
Rv1706A	7.8514404
PPE23	8.074485
Rv1707	10.023301
Rv1708	10.902447
Rv1709	10.244727
Rv1710	10.26325
Rv1711	9.786128
cmk	10.027479
engA	10.253648
Rv1714	9.047537
fadB3	8.105801
Rv1716	8.881945
Rv1717	8.685316
Rv1718	9.120464
Rv1719	9.176046
Rv1720c	9.574333
Rv1721c	8.854525
Rv1722	8.875183
Rv1723	8.694305
Rv1724c	8.740471
Rv1725c	8.198616
Rv1726	7.4741154
Rv1727	8.316602
Rv1728c	9.891369
Rv1729c	9.557499
Rv1730c	9.228271
gabD2	9.710527
Rv1732c	10.434258
Rv1733c	7.835791
Rv1734c	7.870206
Rv1735c	8.006488
narX	7.976451
narK2	8.792835
Rv1738	10.478815
Rv1739c	8.842722
Rv1740	9.407708
Rv1741	10.224134
Rv1742	9.068237
pknE	9.477791
Rv1744c	8.469773
idi	8.12388
pknF	9.3152485
Rv1747	10.835116
Rv1748	9.040564
Rv1749c	10.522482
fadD1	9.011344
Rv1751	10.035341
Rv1752	10.290538
PPE24	9.645823
Rv1754c	8.889101
plcD	8.273849
Rv1756c	11.348695
cut1	7.815643
wag22	8.625143
Rv1760	8.311309
Rv1761c	9.651135
Rv1762c	9.551709
Rv1764	9.918229
Rv1765A	8.676243
Rv1765c	10.825206
Rv1766	11.218243
Rv1767	9.522036
PE_PGRS31	8.996714
Rv1769	10.398947
Rv1770	10.109682
Rv1771	11.048263
Rv1772	11.611189
Rv1773c	9.181955
Rv1774	8.328864
Rv1775	9.510053
Rv1776c	8.331272
cyp144	8.126354
Rv1778c	11.429962
Rv1779c	9.813319
Rv1780	10.485394
malQ	8.444428
Rv1782	11.124737
Rv1783	11.93703
Rv1784	11.64598
cyp143	8.871949
Rv1786	8.755626
PPE25	8.987318
PE18	8.722459
PPE26	10.937373
PPE27	11.377466
Rv1794	12.941363
Rv1795	12.253297
mycP5	11.448569
Rv1797	11.762987
Rv1798	11.267004
lppT	9.368047
PPE28	8.7726755
PPE29	8.096379
PPE30	8.346562
PE_PGRS32	8.327389
Rv1804c	8.857476
Rv1805c	7.685889
PE20	9.070503
PPE31	8.482255
PPE32	8.750302
PPE33	9.7350855
Rv1810	12.005339
mgtC	10.488044
Rv1812c	9.554193
Rv1813c	9.660774
erg3	9.292824
Rv1815	10.541468
Rv1816	11.3230915
Rv1817	8.923634
Rv1819c	9.530632
ilvG	9.740895
secA2	10.958905
pgsA2	9.984993
Rv1823	9.503937
Rv1824	10.841654
Rv1825	10.946502
gcvH	11.244305
cfp17	12.587667
Rv1828	12.161652
Rv1829	11.571
Rv1830	11.452969
Rv1831	11.752055
gcvB	9.733084
Rv1833c	9.062272
Rv1834	8.337884
Rv1835c	9.386047
Rv1836c	11.4073515
glcB	11.488726
Rv1838c	9.320337
Rv1839c	9.535954
PE_PGRS34	7.6838064
Rv1841c	10.454102
Rv1842c	10.088705
guaB1	10.394074
gnd1	10.268895
Rv1845c	11.162956
Rv1846c	13.295797
Rv1847	9.892443
ureA	9.893879
ureB	9.871237
ureC	8.867967
ureF	8.5788355
ureG	9.012148
ureD	9.486258
ndh	10.297106
Rv1855c	10.826268
Rv1856c	10.592009
modA	10.55386
modB	8.784505
modC	9.614442
apa	9.860004
Rv1861	10.392094
adhA	9.622563
Rv1863c	11.520749
Rv1864c	9.294946
Rv1865c	9.135723
Rv1866	8.905839
Rv1867	8.830894
Rv1868	8.939382
Rv1869c	10.8947
Rv1870c	13.00371
Rv1871c	15.044218
lldD2	14.464802
Rv1873	7.961637
Rv1874	10.234107
Rv1875	10.847931
bfrA	11.168856
Rv1877	9.987469
glnA3	8.697441
Rv1879	8.878105
cyp140	10.73355
lppE	10.011126
Rv1882c	10.443001
Rv1883c	13.450992
rpfC	13.687473
Rv1885c	11.72107
fbpB	11.107071
Rv1887	11.966174
Rv1888A	8.5617075
Rv1888c	9.625739
Rv1889c	9.193951
Rv1890c	8.435883
Rv1891	10.408356
Rv1892	10.751196
Rv1893	10.182139
Rv1894c	9.061593
Rv1895	8.490746
Rv1896c	9.381648
Rv1897c	9.074
Rv1898	9.615332
lppD	11.295432
lipJ	9.511446
cinA	10.173767
nanT	9.019448
Rv1903	9.705125
Rv1904	11.039372
aao	9.248491
Rv1906c	10.398163
Rv1907c	9.635539
katG	10.090765
furA	9.190538
Rv1910c	9.598648
lppC	10.724127
fadB5	9.647476
Rv1913	9.006783
Rv1914c	8.938548
aceAa	10.76791
aceAb	10.222713
PPE34	8.304813
PPE35	9.164394
Rv1919c	10.466434
Rv1920	9.377164
lppF	8.142947
Rv1922	8.86611
lipD	10.434621
Rv1924c	10.164466
fadD31	12.499064
mpt63	9.671023
Rv1927	9.809031
Rv1928c	8.988548
Rv1929c	9.312697
Rv1930c	7.986502
Rv1931c	8.470824
tpx	12.036214
fadE18	7.6265583
fadE17	7.8376684
echA13	7.6726837
Rv1936	8.345286
Rv1937	8.413398
ephB	8.243389
Rv1939	8.502766
ribA1	8.187354
Rv1941	9.314698
Rv1942c	9.311949
Rv1943c	9.339717
Rv1944c	8.860463
Rv1945	8.424008
lppG	8.400136
Rv1947	9.514693
Rv1948c	8.757006
Rv1949c	8.358437
Rv1950c	10.208765
Rv1951c	8.15118
Rv1952	8.990459
Rv1953	9.220553
Rv1954c	7.8550854
Rv1955	9.369364
Rv1956	8.969076
Rv1957	9.517434
Rv1958c	8.237991
Rv1959c	10.018371
Rv1960c	9.963584
Rv1961	8.205128
Rv1962c	9.841759
mce3R	9.318126
yrbE3A	8.367261
yrbE3B	8.62131
mce3A	7.99983
mce3B	7.915394
mce3C	8.02782
mce3D	8.050354
lprM	8.035978
mce3F	8.007761
Rv1972	8.196792
Rv1973	8.28275
Rv1974	7.9344015
Rv1975	7.9970636
Rv1976c	9.555188
Rv1977	9.285566
Rv1978	8.949352
Rv1979c	11.272123
mpt64	12.7445345
nrdF1	10.515655
Rv1982c	10.122186
PE_PGRS35	8.830235
cfp21	11.108999
Rv1985c	8.568366
Rv1986	9.388686
Rv1987	10.888619
Rv1988	9.835117
Rv1989c	9.6428585
Rv1990A	9.802066
Rv1990c	9.651794
Rv1991c	9.295883
ctpG	8.747342
Rv1993c	9.443137
Rv1994c	8.741248
Rv1995	7.909592
Rv1996	8.850483
ctpF	8.0515375
Rv1998c	9.05534
Rv1999c	8.252956
Rv2000	8.951203
Rv2001	9.302924
fabG3	9.814311
Rv2003c	8.705991
Rv2004c	8.871061
Rv2005c	9.944359
otsB1	8.498948
fdxA	9.746445
Rv2008c	8.29946
Rv2009	11.915417
Rv2010	11.144319
Rv2011c	9.240087
Rv2012	8.178765
Rv2013	7.6092496
Rv2014	7.3136163
Rv2015c	10.447209
Rv2016	9.196007
Rv2017	9.345027
Rv2018	10.013708
Rv2019	9.991721
Rv2020c	10.294959
Rv2021c	10.405669
Rv2022c	9.004786
Rv2023A	9.211346
Rv2023c	10.277681
Rv2024c	9.761073
Rv2025c	8.671707
Rv2026c	9.149691
dosT	8.620312
Rv2028c	8.101864
pfkB	8.160119
Rv2030c	7.9674253
hspX	9.037427
acg	8.314856
Rv2033c	9.717485
Rv2034	8.158171
Rv2035	8.735792
Rv2036	9.137387
Rv2037c	9.485325
Rv2038c	8.799554
Rv2039c	9.229703
Rv2040c	9.608336
Rv2041c	9.178686
Rv2042c	10.0302515
pncA	9.931662
Rv2044c	9.908316
lipT	9.682333
lppI	9.738858
Rv2047c	9.742147
pks12	10.033471
Rv2049c	10.905582
Rv2050	10.46
ppm1	10.261697
Rv2052c	9.406878
Rv2053c	10.788322
Rv2054	9.824502
rpsR2	10.473909
rpsN2	10.334536
rpmG1	10.348188
rpmB2	9.910653
Rv2059	8.946388
Rv2060	8.827473
Rv2061c	9.702168
cobN	9.596847
Rv2063	11.416577
cobG	9.043125
cobH	9.508205
cobI	9.224546
Rv2067c	10.802861
blaC	8.893379
sigC	10.305115
cobK	9.368702
cobM	9.109795
cobL	8.71817
Rv2073c	8.210706
Rv2074	11.707605
Rv2075c	9.0837345
Rv2076c	10.10486
Rv2077A	8.339316
Rv2077c	9.926638
Rv2078	9.116981
Rv2079	8.85844
lppJ	10.161739
Rv2081c	9.619902
Rv2082	10.319392
Rv2083	10.257205
Rv2084	10.126964
Rv2085	9.916392
Rv2086	8.388456
Rv2087	9.251193
pknJ	8.954348
pepE	8.95289
Rv2090	8.353779
Rv2091c	11.404477
helY	9.727855
tatC	11.84888
tatA	13.409813
Rv2095c	9.996842
Rv2096c	10.803923
Rv2097c	11.046295
PE21	9.313374
Rv2100	7.987977
helZ	9.929121
Rv2102	9.844841
Rv2103c	10.530393
Rv2104c	9.593379
PE22	8.770461
PPE36	8.955046
prcA	12.315963
prcB	12.437213
Rv2111c	12.638901
Rv2112c	10.520324
Rv2113	9.258221
Rv2114	9.856556
Rv2115c	11.3727255
lppK	8.778578
Rv2117	8.438349
Rv2118c	9.491522
Rv2119	9.187918
Rv2120c	10.6188345
hisG	9.141582
hisE	7.663395
PPE37	7.7034483
metH	10.545341
Rv2125	9.889885
PE_PGRS37	9.035425
ansP1	11.863005
Rv2128	12.122137
Rv2129c	9.253036
mshC	10.287237
cysQ	9.8391905
Rv2132	9.757773
Rv2133c	9.692224
Rv2134c	10.376248
Rv2135c	10.546304
Rv2136c	11.17781
Rv2137c	11.523468
lppL	8.889702
pyrD	10.397284
TB18.6	10.280828
Rv2141c	9.792655
Rv2142c	10.009351
Rv2143	8.976164
Rv2144c	13.105369
wag31	12.335105
Rv2146c	12.967687
Rv2147c	11.717571
Rv2148c	10.307676
yfiH	11.259573
ftsZ	12.263769
ftsQ	9.950211
murC	9.422758
murG	9.759635
ftsW	10.676137
murD	9.936672
murX	10.659098
murF	9.461999
murE	9.646873
Rv2159c	10.578841
Rv2160A	10.988744
Rv2160c	11.104755
Rv2161c	11.102051
PE_PGRS38	11.629548
pbpB	9.927532
Rv2164c	10.003502
Rv2165c	10.034841
Rv2166c	11.317409
Rv2168c	10.641407
Rv2169c	11.371601
Rv2170	8.193676
lppM	9.528498
Rv2172c	10.596325
idsA2	9.475569
Rv2174	10.24805
Rv2175c	8.647726
pknL	9.294151
Rv2177c	10.549547
aroG	11.823153
Rv2179c	8.992398
Rv2180c	9.090967
Rv2181	10.196317
Rv2182c	12.173494
Rv2183c	10.820057
Rv2184c	10.7520685
TB16.3	11.39506
Rv2186c	9.387618
fadD15	10.412973
Rv2188c	8.70209
Rv2189c	10.460849
Rv2190c	12.168911
Rv2191	8.203117
trpD	9.383427
ctaE	12.118554
qcrC	11.876304
qcrA	12.794058
qcrB	13.2587385
Rv2197c	11.399345
mmpS3	10.252109
Rv2199c	12.094117
ctaC	12.362629
asnB	8.944246
adoK	10.870488
Rv2203	9.46268
Rv2204c	13.272009
Rv2205c	8.874526
Rv2206	10.176269
cobT	10.218331
cobS	9.810122
Rv2209	8.442583
ilvE	10.570746
gcvT	10.711554
Rv2212	9.064265
pepB	10.181384
ephD	10.005968
dlaT	10.950545
Rv2216	10.985021
lipB	11.079181
lipA	10.5080805
Rv2219	11.715988
Rv2219A	9.738423
glnA1	12.183643
glnE	10.108554
glnA2	11.349671
Rv2223c	9.695373
Rv2224c	10.522958
panB	9.88865
Rv2226	9.680132
Rv2227	9.053242
Rv2228c	10.467314
Rv2229c	10.550786
Rv2230c	9.586973
cobC	8.859249
Rv2232	8.479039
ptpA	9.267034
Rv2235	9.601422
cobD	8.249248
Rv2237	9.591458
ahpE	12.426799
Rv2239c	12.115175
Rv2240c	10.249403
aceE	10.762266
Rv2242	10.343733
fabD	10.61215
acpM	12.690511
kasA	12.667346
kasB	11.736624
accD6	11.685673
Rv2248	9.431556
glpD1	8.321063
Rv2250A	8.591763
Rv2250c	7.9021053
Rv2251	8.704994
Rv2252	9.6672535
Rv2253	9.200872
Rv2254c	9.829945
Rv2255c	12.432815
Rv2256c	11.633323
Rv2257c	11.211641
Rv2258c	11.954558
mscR	10.535725
Rv2260	10.102394
Rv2261c	9.007544
Rv2262c	8.50998
Rv2263	8.65508
Rv2264c	9.082799
Rv2265	8.279573
cyp124	9.287741
Rv2267c	9.19309
cyp128	8.330124
Rv2269c	7.637171
lppN	8.059696
Rv2271	11.865247
Rv2272	11.602345
Rv2273	10.862766
Rv2274c	9.159709
Rv2275	10.650104
cyp121	11.200342
Rv2277c	7.903595
Rv2279	10.53429
Rv2280	10.130668
pitB	8.798946
Rv2282c	8.835283
Rv2283	7.791769
lipM	9.722237
Rv2285	9.696311
Rv2286c	8.761676
yjcE	9.099335
Rv2288	11.750012
cdh	12.344036
lppO	12.133693
sseB	11.158698
Rv2292c	9.494238
Rv2293c	8.726243
Rv2294	9.402816
Rv2295	11.805212
Rv2296	9.375395
Rv2297	10.24388
Rv2298	10.101513
htpG	10.169766
Rv2300c	8.343782
cut2	9.597584
Rv2302	11.420799
Rv2303c	8.723278
Rv2304c	9.026999
Rv2305	8.505044
Rv2306A	8.789715
Rv2306B	8.565582
Rv2307A	9.034138
Rv2307B	8.555465
Rv2307c	8.626715
Rv2307D	9.536728
Rv2308	8.846976
Rv2309A	7.906582
Rv2309c	8.71223
Rv2310	7.8474183
Rv2311	8.551425
Rv2312	8.838784
Rv2313c	10.286372
Rv2314c	9.879786
Rv2315c	9.76867
uspA	8.336239
uspB	8.082931
uspC	8.585378
Rv2319c	8.590417
rocE	9.000009
rocD2	8.753509
rocD1	8.376297
Rv2323c	8.365826
Rv2324	8.554114
Rv2325c	10.681361
Rv2326c	9.905075
Rv2327	11.507156
PE23	10.133127
narK1	12.125066
lppP	8.379452
Rv2331	9.731116
Rv2331A	9.341239
mez	9.31077
Rv2333c	8.597731
cysK1	12.320505
cysE	10.642259
Rv2336	9.897024
Rv2337c	9.764237
moeW	9.3974085
mmpL9	9.683033
PE_PGRS39	8.878779
lppQ	7.92669
Rv2342	9.546446
dnaG	9.83272
dgt	9.487755
Rv2345	9.153788
esxP	14.732275
Rv2348c	10.873106
plcC	9.457941
plcB	10.25889
plcA	8.706969
PPE38	9.690467
PPE39	7.812739
Rv2355	11.120008
PPE40	11.037911
glyS	9.634076
Rv2358	8.402864
furB	8.891163
Rv2360c	10.380892
Rv2361c	9.670478
recO	9.6931305
amiA2	9.258723
era	9.8817005
Rv2365c	10.004951
Rv2366c	10.390084
Rv2367c	10.682474
phoH1	10.697592
Rv2369c	8.018881
Rv2370c	8.104507
PE_PGRS40	9.242329
Rv2372c	10.614443
dnaJ2	11.2019005
hrcA	10.861267
Rv2375	8.981744
cfp2	12.524921
mbtH	9.888027
mbtG	9.017045
mbtF	9.141009
mbtE	8.903494
mbtD	8.964171
mbtC	9.225462
mbtB	8.615948
mbtA	8.014149
mbtJ	8.296285
mbtI	8.690743
Rv2387	10.518608
hemN	9.983359
rpfD	9.4664755
Rv2390c	8.950695
nirA	11.498575
cysH	11.000814
Rv2393	10.966126
ggtB	9.664973
Rv2395	10.429767
PE_PGRS41	11.702523
cysA1	11.3816185
cysW	11.734675
cysT	11.356253
subI	11.57529
Rv2401	7.981072
Rv2401A	8.914291
Rv2402	9.631104
lppR	10.331008
lepA	9.709799
Rv2405	10.061847
Rv2406c	10.962656
Rv2407	8.422596
PE24	7.6660604
Rv2409c	9.990602
Rv2410c	10.274834
Rv2411c	9.77638
rpsT	11.898725
Rv2413c	9.009941
Rv2414c	9.77157
Rv2415c	8.332738
eis	8.477104
Rv2417c	10.391075
Rv2418c	10.342406
Rv2419c	10.805239
Rv2420c	10.6778345
nadD	9.866765
Rv2422	7.833657
Rv2423	8.474489
Rv2424c	9.540131
Rv2425c	9.866008
Rv2426c	10.049102
oxyR'	8.759964
proA	10.4353695
ahpC	10.505441
ahpD	11.236083
PPE41	13.041756
PE25	11.839897
Rv2432c	8.801642
Rv2433c	9.04944
Rv2434c	9.414608
Rv2435c	8.777516
rbsK	9.006037
Rv2437	8.663212
Rv2438A	7.6690354
nadE	10.502829
proB	9.222609
obg	10.055165
rpmA	13.470053
rplU	12.875693
dctA	9.239122
rne	11.342912
ndkA	11.41176
Rv2446c	11.368326
folC	10.205712
valS	10.146012
Rv2449c	8.948784
rpfE	10.239783
Rv2451	8.042776
Rv2452c	10.0325985
mobA	11.599827
Rv2454c	11.7148695
Rv2455c	11.284964
Rv2456c	10.013117
clpX	13.552698
mmuM	8.350021
Rv2459	9.790423
clpP2	13.215531
clpP1	12.112235
tig	11.26819
lipP	10.7709875
Rv2464c	9.686975
rpiB	9.653743
Rv2466c	10.922274
pepN	9.968639
Rv2468c	11.24775
Rv2469c	8.952129
glbO	10.499699
aglA	9.707723
Rv2472	9.868713
Rv2473	8.944862
Rv2474c	10.79965
Rv2475c	12.29652
gdh	11.344476
Rv2477c	11.519213
Rv2478c	10.2501955
Rv2479c	11.147747
Rv2481c	10.483643
plsB2	10.673753
plsC	9.877073
Rv2484c	9.6980505
lipQ	8.811263
echA14	9.649046
PE_PGRS42	8.546625
Rv2488c	8.658415
Rv2489c	8.307022
PE_PGRS43	7.9595146
Rv2491	8.335086
Rv2492	8.583136
Rv2493	9.742554
Rv2494	9.854879
pdhC	10.952088
pdhB	10.628453
pdhA	10.699555
citE	9.453485
Rv2499c	10.111966
fadE19	10.283253
accA1	9.699957
accD1	9.766086
scoB	9.488319
scoA	9.273358
fadD35	8.480315
Rv2506	9.146348
Rv2507	9.539155
Rv2508c	9.233021
Rv2509	10.651546
Rv2510c	9.352677
orn	9.262023
Rv2513	10.603523
Rv2514c	8.428618
Rv2515c	8.667745
Rv2516c	9.822526
Rv2517c	9.372591
lppS	10.031241
PE26	10.636737
Rv2520c	9.704601
bcp	10.60948
Rv2522c	9.778278
acpS	10.842667
fas	10.66527
Rv2525c	9.613208
Rv2526	10.657467
Rv2527	10.424733
mrr	8.586653
Rv2529	8.410754
Rv2530A	11.401348
Rv2530c	10.352697
Rv2531c	9.788872
Rv2532c	10.384858
nusB	10.886953
efp	10.911381
pepQ	10.210314
Rv2536	10.509095
aroD	9.920547
aroB	9.512329
aroK	10.1473055
aroF	9.591013
Rv2542	10.293878
lppA	8.511833
lppB	8.674449
Rv2545	8.955855
Rv2546	8.460916
Rv2547	10.360745
Rv2548	9.1506195
Rv2549c	10.516563
Rv2550c	9.921252
Rv2551c	10.203187
aroE	10.2372875
Rv2553c	10.764297
Rv2554c	10.444918
alaS	11.516292
Rv2556c	11.239075
Rv2557	9.942643
Rv2558	9.946267
