Reporter Identifier	VALUE
Rv1259	8.530365
Rv1260	10.385941
Rv1261c	10.447209
Rv1262c	9.240087
amiB2	8.82893
Rv1264	10.217719
Rv1265	11.26819
pknH	9.552273
embR	8.895531
Rv1268c	8.625143
Rv1269c	10.768597
lprA	9.772418
Rv1271c	8.328864
Rv1272c	8.687414
Rv1273c	8.565582
lprB	10.8213215
lprC	11.263919
Rv1276c	8.714149
Rv1277	10.254219
Rv1278	9.708677
Rv1279	10.059723
oppA	8.991142
oppD	8.976164
oppC	9.584185
oppB	9.651794
canA	10.451097
cysD	12.477468
cysN	12.055811
Rv1287	10.835116
Rv1288	9.7604
Rv1289	10.343733
Rv1290A	8.311309
Rv1290c	9.0837345
Rv1291c	7.791769
argS	10.1558895
lysA	10.127834
thrA	11.112131
thrC	10.748985
thrB	10.205037
rho	12.026682
rpmE	13.1379385
prfA	11.121309
hemK	10.660046
Rv1301	11.0146265
rfe	9.792655
Rv1303	12.395602
atpB	12.835535
atpE	13.62543
atpF	13.063113
atpH	12.587667
atpA	11.880155
atpG	12.063539
atpD	12.5447
atpC	12.739788
Rv1312	11.131308
Rv1314c	8.805002
murA	9.848506
ogt	9.8817005
alkA	9.330986
Rv1318c	8.303769
Rv1319c	8.826689
Rv1320c	9.187918
Rv1321	9.571102
Rv1322	10.060703
Rv1322A	12.048765
fadA4	12.019603
Rv1324	10.953679
PE_PGRS24	9.606171
glgB	10.509095
glgE	10.616161
glgP	10.493277
dinG	8.933906
Rv1330c	9.062272
Rv1331	10.933123
Rv1332	11.236083
Rv1333	9.885011
Rv1334	10.7520685
Rv1335	10.487097
cysM	10.373122
Rv1337	10.847931
murI	10.208765
Rv1339	10.995337
rphA	10.5608
Rv1341	11.000814
Rv1342c	10.504606
lprD	9.318724
Rv1344	8.95289
fadD33	9.104298
fadE14	9.145271
Rv1347c	7.8514404
Rv1348	8.583136
Rv1349	8.424763
fabG2	9.141009
Rv1351	9.850593
Rv1352	11.418474
Rv1353c	8.074485
Rv1354c	8.03956
moeY	8.132044
Rv1356c	8.122006
Rv1357c	7.7179055
Rv1358	7.878993
Rv1359	8.162204
Rv1360	9.711706
PPE19	8.987318
Rv1362c	9.869609
Rv1363c	10.511604
Rv1364c	9.562113
rsfA	8.850483
Rv1366	9.189198
Rv1367c	9.333948
lprF	10.468146
Rv1370c	9.836004
Rv1371	7.592103
Rv1372	7.8445807
Rv1373	8.908179
Rv1374c	8.676243
Rv1375	12.27531
Rv1376	9.916392
Rv1377c	9.555188
Rv1378c	9.2060585
pyrR	11.230376
pyrB	10.58432
pyrC	10.725436
Rv1382	10.165022
carA	9.745146
carB	9.888027
pyrF	9.437602
PE15	11.371601
PPE20	11.479602
mihF	11.051769
gmk	12.482975
rpoZ	11.7148695
dfp	10.792087
metK	12.187225
Rv1393c	10.271941
cyp132	10.141669
Rv1395	8.574327
PE_PGRS25	10.361533
Rv1397c	12.183643
Rv1398c	12.875693
lipH	9.554193
lipI	10.496898
Rv1401	10.732746
priA	9.195038
Rv1403c	11.386422
Rv1404	12.724875
Rv1405c	12.519975
fmt	9.225462
fmu	9.165704
rpe	10.535725
ribG	10.174866
Rv1410c	11.979283
lprG	11.295432
ribC	9.854301
Rv1413	10.460849
Rv1414	9.178208
ribA2	11.354252
ribH	11.662693
Rv1417	10.395329
lprH	9.946267
Rv1419	10.712381
uvrC	10.291783
Rv1421	10.211769
Rv1422	9.863502
whiA	10.213841
Rv1424c	10.276692
Rv1425	9.634846
lipO	9.350831
fadD12	9.491522
Rv1428c	9.1811285
Rv1429	9.318126
PE16	8.748761
Rv1431	9.557029
Rv1432	8.297641
Rv1433	9.847154
Rv1435c	11.507156
gap	12.233048
pgk	11.399345
tpi	11.254882
Rv1439c	8.999142
secG	10.887767
PE_PGRS26	8.068297
bisC	10.239056
Rv1443c	9.509226
Rv1444c	9.525774
devB	9.806863
opcA	10.182139
zwf2	10.631071
tal	11.474816
tkt	10.870488
PE_PGRS27	8.313197
ctaB	11.415056
PE_PGRS28	8.262286
Rv1453	8.422596
qor	8.947893
Rv1455	8.3702
Rv1456c	9.749485
Rv1457c	9.272094
Rv1458c	9.856556
Rv1459c	9.736401
Rv1460	9.29804
Rv1461	10.897217
Rv1462	10.3071
Rv1463	10.506652
csd	10.360745
Rv1465	9.611276
Rv1466	9.773992
fadE15	9.725483
PE_PGRS29	9.63933
ctpD	8.733067
trxA	9.47057
trxB1	10.569619
echA12	11.456843
Rv1473	10.201278
Rv1473A	9.255064
Rv1474c	11.250517
acn	11.755531
Rv1476	10.516563
Rv1477	10.708397
Rv1478	10.588156
moxR1	11.750012
Rv1480	11.436402
Rv1481	10.673753
Rv1482c	7.9522543
fabG1	10.744547
inhA	11.590393
hemZ	9.789649
Rv1486c	10.256262
Rv1487	11.870621
Rv1488	10.801913
Rv1489	10.861267
Rv1489A	9.539155
Rv1490	8.473147
Rv1491c	10.713485
mutA	10.912793
mutB	10.3800955
Rv1494	9.0918865
Rv1495	9.212063
Rv1496	8.771789
lipL	10.221729
Rv1498A	9.786943
Rv1498c	10.734295
Rv1499	8.504472
Rv1500	9.908316
Rv1501	9.824502
Rv1502	10.729167
Rv1503c	8.269284
Rv1504c	8.92913
Rv1505c	8.720416
Rv1506c	8.619012
Rv1507A	7.9021053
Rv1507c	9.077187
Rv1508A	9.180042
Rv1508c	11.0244665
Rv1509	9.122332
Rv1510	8.874526
gmdA	11.056122
epiA	10.471195
Rv1513	10.36734
Rv1514c	8.896666
Rv1515c	9.008494
Rv1516c	8.740471
Rv1517	9.164394
Rv1518	7.809949
Rv1519	7.578554
Rv1520	8.582017
fadD25	10.981948
mmpL12	9.445516
Rv1523	8.961974
Rv1524	9.218408
wbbL2	9.011344
Rv1526c	8.830235
pks5	9.449139
papA4	7.8875027
fadD24	9.098744
adh	8.669274
Rv1531	9.865362
Rv1532c	8.982449
Rv1533	9.675925
Rv1534	10.963658
Rv1535	15.467966
ileS	11.11377
dinX	8.73658
ansA	8.9067545
lspA	11.412977
Rv1540	11.242049
lprI	8.923634
glbN	9.105229
Rv1543	11.554285
Rv1544	11.499973
Rv1545	10.753211
Rv1546	9.761772
dnaE1	9.815287
PPE21	8.690743
fadD11.1	8.090238
fadD11	8.351778
plsB1	7.8258634
frdA	7.919764
frdB	7.890918
frdC	7.6838064
frdD	7.8217463
Rv1556	8.588653
mmpL6	9.222609
Rv1558	10.204656
ilvA	10.55386
Rv1560	9.06592
Rv1561	9.234513
treZ	8.208777
treY	8.462273
treX	9.294151
Rv1565c	10.775918
Rv1566c	12.138806
Rv1567c	9.070503
bioA	9.065302
bioF1	10.852299
bioD	9.20938
Rv1571	8.844027
Rv1572c	8.641753
Rv1573	7.9454226
Rv1574	8.371007
Rv1575	8.534864
Rv1576c	10.867379
Rv1577c	10.462929
Rv1578c	10.917472
Rv1579c	10.233486
Rv1580c	9.562975
Rv1581c	9.416226
Rv1582c	8.922959
Rv1583c	9.117346
Rv1584c	10.278677
Rv1585c	11.698699
Rv1586c	12.1531315
Rv1587c	11.175161
Rv1588c	6.9950223
bioB	10.79893
Rv1591	10.429767
Rv1592c	11.873916
Rv1593c	11.060751
nadA	13.230699
nadB	13.295797
nadC	12.719215
Rv1597	11.239075
Rv1598c	10.803923
hisD	10.79965
hisC1	10.728091
hisB	10.882386
hisH	10.622106
hisA	10.681361
impA	10.106826
hisF	9.897024
hisI	9.723655
chaA	10.438473
bcpB	10.26325
trpE	10.651546
Rv1610	10.457423
trpC	11.044908
trpB	10.200855
trpA	10.751196
lgt	10.4112015
Rv1615	11.302556
Rv1616	11.3230915
pykA	10.557786
tesB1	10.418245
Rv1619	9.455022
cydC	9.699139
cydD	9.485325
cydB	11.149427
cydA	11.793326
Rv1624c	10.873997
cya	10.438832
Rv1626	11.390497
Rv1627c	10.389437
Rv1628c	10.829358
polA	9.35835
rpsA	12.053016
coaE	9.866765
Rv1632c	8.690019
uvrB	10.886009
Rv1634	9.893879
Rv1635c	10.070278
TB15.3	11.253065
Rv1637c	10.179053
uvrA	10.132145
Rv1638A	10.575631
Rv1639c	10.524029
lysX	8.886231
infC	12.387346
rpmI	11.891539
rplT	12.677473
tsnR	11.282615
Rv1645c	8.587347
PE17	10.639616
Rv1647	9.342364
Rv1648	9.911789
pheS	9.52125
pheT	9.384713
PE_PGRS30	8.978924
argC	8.659189
argJ	9.163956
argB	9.501449
argD	8.835283
argF	8.591763
argR	9.266188
argG	9.900661
argH	8.626001
pks10	8.976918
pks7	8.71223
pks8	8.946388
pks17	8.759259
pks9	8.251275
pks11	9.3974085
cyp139	8.549082
Rv1667c	8.780509
Rv1668c	9.098354
Rv1669	8.992398
Rv1670	9.161602
Rv1671	9.39264
Rv1672c	10.168831
Rv1673c	8.955855
Rv1674c	8.866888
Rv1675c	8.092766
Rv1676	9.709799
dsbF	10.698424
Rv1678	10.372105
fadE16	9.514693
Rv1680	9.166814
moeX	8.701521
Rv1682	8.812119
Rv1683	10.131296
Rv1684	9.67678
Rv1685c	10.590371
Rv1686c	10.994058
Rv1687c	9.988546
mpg	8.989291
tyrS	9.530307
lprJ	9.897799
Rv1691	9.4664755
Rv1692	9.276293
Rv1693	10.566106
tlyA	9.648104
ppnK	10.176269
recN	8.962588
Rv1697	11.240757
Rv1698	10.5639
pyrG	10.273133
Rv1700	9.254409
Rv1701	9.292824
Rv1702c	8.120163
Rv1703c	11.546295
cycA	10.183977
PPE22	9.705125
Rv1706A	7.8474183
PPE23	9.307412
Rv1707	9.758332
Rv1708	9.918229
Rv1709	8.784505
Rv1710	9.830678
Rv1711	8.852307
cmk	9.038428
engA	9.223199
Rv1714	8.24596
fadB3	7.8531976
Rv1716	8.259555
Rv1717	8.305714
Rv1718	8.708685
Rv1719	8.913351
Rv1720c	8.997306
Rv1721c	8.790719
Rv1722	9.325369
Rv1723	8.292128
Rv1724c	8.921334
Rv1725c	8.76043
Rv1726	7.767317
Rv1727	8.557702
Rv1728c	9.47896
Rv1729c	8.984679
Rv1730c	9.38418
gabD2	10.103376
Rv1732c	11.0862255
Rv1733c	11.711778
Rv1734c	8.082931
Rv1735c	8.897662
narX	12.461985
narK2	12.437213
Rv1738	15.586809
Rv1739c	9.053967
Rv1740	9.512329
Rv1741	10.380892
Rv1742	8.933225
pknE	9.625739
Rv1744c	8.869136
idi	8.35612
pknF	9.139888
Rv1747	10.300465
Rv1748	9.107121
Rv1749c	10.573567
fadD1	9.424505
Rv1751	9.39452
Rv1752	8.663212
PPE24	8.4758
Rv1754c	9.265641
plcD	7.763109
Rv1756c	11.461278
cut1	7.746812
wag22	9.05534
Rv1760	8.392773
Rv1761c	10.175378
Rv1762c	9.54501
Rv1764	9.892443
Rv1765A	8.5617075
Rv1765c	11.173709
Rv1766	10.218331
Rv1767	9.664052
PE_PGRS31	9.948511
Rv1769	9.707073
Rv1770	10.505441
Rv1771	10.863985
Rv1772	11.53914
Rv1773c	8.434607
Rv1774	8.324995
Rv1775	9.360785
Rv1776c	8.275426
cyp144	8.091555
Rv1778c	11.162956
Rv1779c	10.990915
Rv1780	10.239783
malQ	8.696319
Rv1782	11.335816
Rv1783	11.640252
Rv1784	11.464328
cyp143	9.053242
Rv1786	8.60546
PPE25	9.255611
PE18	8.728949
PPE26	11.061984
PPE27	10.647567
Rv1794	12.582678
Rv1795	11.786523
mycP5	10.622867
Rv1797	10.934763
Rv1798	9.898487
lppT	10.202164
PPE28	8.930158
PPE29	8.685316
PPE30	8.694305
PE_PGRS32	8.520779
Rv1804c	8.487762
Rv1805c	9.080662
PE20	12.985965
PPE31	11.696626
PPE32	10.533166
PPE33	11.329302
Rv1810	12.490372
mgtC	10.586935
Rv1812c	11.189645
Rv1813c	14.856744
erg3	9.896481
Rv1815	10.456384
Rv1816	9.680132
Rv1817	9.237179
Rv1819c	9.628548
ilvG	10.7188015
secA2	10.958905
pgsA2	9.497184
Rv1823	9.212865
Rv1824	10.234107
Rv1825	9.660774
gcvH	10.398947
cfp17	12.194394
Rv1828	11.9341
Rv1829	10.514656
Rv1830	11.374001
Rv1831	11.62457
gcvB	11.368326
Rv1833c	9.196007
Rv1834	8.637378
Rv1835c	8.6569395
Rv1836c	11.351392
glcB	11.863005
Rv1838c	9.116231
Rv1839c	9.404706
PE_PGRS34	7.7748766
Rv1841c	9.6672535
Rv1842c	9.616945
guaB1	10.873106
gnd1	10.520324
Rv1845c	11.190596
Rv1846c	13.105369
Rv1847	9.690467
ureA	9.456317
ureB	9.312697
ureC	8.62131
ureF	8.467667
ureG	9.155646
ureD	9.569609
ndh	11.781026
Rv1855c	11.258116
Rv1856c	9.829945
modA	9.681478
modB	8.510961
modC	9.413763
apa	9.800322
Rv1861	9.82536
adhA	10.196933
Rv1863c	10.978563
Rv1864c	9.481184
Rv1865c	8.938548
Rv1866	9.009112
Rv1867	9.02322
Rv1868	9.245868
Rv1869c	11.084811
Rv1870c	10.73355
Rv1871c	12.771269
lldD2	13.33434
Rv1873	7.9292326
Rv1874	10.494642
Rv1875	11.496839
bfrA	11.810422
Rv1877	9.906016
glnA3	8.670458
Rv1879	8.751674
cyp140	11.471292
lppE	9.460875
Rv1882c	9.849314
Rv1883c	12.611204
rpfC	12.56814
Rv1885c	11.817771
fbpB	11.330738
Rv1887	11.018792
Rv1888A	8.7041025
Rv1888c	10.501402
Rv1889c	8.969076
Rv1890c	8.635237
Rv1891	11.147747
Rv1892	11.012675
Rv1893	10.809038
Rv1894c	10.976883
Rv1895	9.361633
Rv1896c	9.837451
Rv1897c	8.9271755
Rv1898	9.626665
lppD	11.292202
lipJ	9.232453
cinA	10.090045
nanT	9.346479
Rv1903	8.585378
Rv1904	10.373898
aao	9.191397
Rv1906c	10.481041
Rv1907c	10.163596
katG	11.431357
furA	10.579526
Rv1910c	9.120464
lppC	10.697592
fadB5	10.479887
Rv1913	8.72816
Rv1914c	8.556675
aceAa	11.31995
aceAb	10.539456
PPE34	8.098466
PPE35	8.873646
Rv1919c	9.536728
Rv1920	9.757773
lppF	8.165318
Rv1922	8.716152
lipD	10.668225
Rv1924c	10.962656
fadD31	12.82383
mpt63	10.8008
Rv1927	9.981029
Rv1928c	8.699449
Rv1929c	8.402864
Rv1930c	8.216722
Rv1931c	8.614267
tpx	12.509162
fadE18	7.8569117
fadE17	7.835791
echA13	7.8982196
Rv1936	9.71876
Rv1937	9.281599
ephB	9.505824
Rv1939	9.558411
ribA1	8.954348
Rv1941	8.77603
Rv1942c	9.321649
Rv1943c	9.596847
Rv1944c	9.071107
Rv1945	8.918836
lppG	8.460916
Rv1947	8.951203
Rv1948c	8.116719
Rv1949c	7.812739
Rv1950c	9.309179
Rv1951c	8.018881
Rv1952	8.754199
Rv1953	8.67969
Rv1954c	8.024631
Rv1955	9.91772
Rv1956	9.568401
Rv1957	10.267451
Rv1958c	7.976451
Rv1959c	8.899006
Rv1960c	9.005247
Rv1961	8.050354
Rv1962c	9.273358
mce3R	9.721091
yrbE3A	9.132762
yrbE3B	9.302924
mce3A	8.705991
mce3B	8.678477
mce3C	8.479039
mce3D	8.445685
lprM	8.348488
mce3F	8.552719
Rv1972	8.904068
Rv1973	8.539741
Rv1974	8.164388
Rv1975	8.147854
Rv1976c	9.860004
Rv1977	9.96668
Rv1978	9.647476
Rv1979c	9.803493
mpt64	12.561395
nrdF1	10.433363
Rv1982c	10.405669
PE_PGRS35	9.029138
cfp21	11.309126
Rv1985c	8.746246
Rv1986	9.522036
Rv1987	11.200342
Rv1988	9.822949
Rv1989c	10.659098
Rv1990A	9.802715
Rv1990c	10.283253
Rv1991c	10.02815
ctpG	9.838446
Rv1993c	10.893398
Rv1994c	10.415972
Rv1995	9.220553
Rv1996	13.215531
ctpF	11.547782
Rv1998c	9.514023
Rv1999c	8.319878
Rv2000	9.543543
Rv2001	9.021665
fabG3	9.659585
Rv2003c	11.989067
Rv2004c	12.258372
Rv2005c	13.148467
otsB1	10.661893
fdxA	13.470053
Rv2008c	8.482255
Rv2009	10.109194
Rv2010	10.558878
Rv2011c	9.248491
Rv2012	8.689066
Rv2013	7.909592
Rv2014	8.191951
Rv2015c	10.926133
Rv2016	9.909073
Rv2017	10.126069
Rv2018	10.573023
Rv2019	10.1244
Rv2020c	10.636737
Rv2021c	10.703585
Rv2022c	8.518211
Rv2023A	8.076149
Rv2023c	9.262023
Rv2024c	9.613208
Rv2025c	12.356649
Rv2026c	9.142866
dosT	8.979948
Rv2028c	11.717571
pfkB	12.882601
Rv2030c	14.076757
hspX	14.112085
acg	13.852505
Rv2033c	9.433731
Rv2034	8.70209
Rv2035	9.809031
Rv2036	10.423881
Rv2037c	9.829252
Rv2038c	8.230148
Rv2039c	8.717255
Rv2040c	9.475569
Rv2041c	9.144506
Rv2042c	11.170289
pncA	10.693824
Rv2044c	9.068237
lipT	10.096969
lppI	9.780722
Rv2047c	9.090136
pks12	10.011126
Rv2049c	11.047097
Rv2050	11.769853
ppm1	10.604574
Rv2052c	10.363832
Rv2053c	11.26546
Rv2054	10.8405
rpsR2	9.224546
rpsN2	9.332256
rpmG1	9.496182
rpmB2	8.559137
Rv2059	8.82485
Rv2060	9.135723
Rv2061c	9.317003
cobN	9.093062
Rv2063	10.790756
cobG	9.176764
cobH	9.978496
cobI	9.06929
Rv2067c	9.560407
blaC	8.871949
sigC	10.120586
cobK	8.802616
cobM	8.823961
cobL	8.825908
Rv2073c	8.155013
Rv2074	11.144319
Rv2075c	9.096758
Rv2076c	10.475637
Rv2077A	7.8613124
Rv2077c	9.766924
Rv2078	8.666849
Rv2079	8.867607
lppJ	10.000918
Rv2081c	9.463741
Rv2082	9.3315
Rv2083	9.967994
Rv2084	9.074
Rv2085	8.214955
Rv2086	7.8022003
Rv2087	8.439241
pknJ	8.983163
pepE	9.205307
Rv2090	8.394724
Rv2091c	11.84575
helY	9.327993
tatC	10.52621
tatA	12.667346
Rv2095c	10.186434
Rv2096c	10.5322
Rv2097c	11.805212
PE21	9.043125
Rv2100	8.407643
helZ	10.00662
Rv2102	9.365935
Rv2103c	9.637
Rv2104c	8.888261
PE22	10.242367
PPE36	10.489557
prcA	11.602345
prcB	11.685673
Rv2111c	12.144591
Rv2112c	10.608606
Rv2113	9.101202
Rv2114	9.797586
Rv2115c	11.971716
lppK	8.668413
Rv2117	8.613559
Rv2118c	9.434496
Rv2119	8.926493
Rv2120c	10.0771675
hisG	9.308202
hisE	6.935062
PPE37	7.9568834
metH	11.508469
Rv2125	10.114353
PE_PGRS37	8.769015
ansP1	11.165015
Rv2128	10.892068
Rv2129c	9.793815
mshC	10.8176
cysQ	10.730028
Rv2132	9.293516
Rv2133c	9.373747
Rv2134c	10.570746
Rv2135c	10.057057
Rv2136c	10.219072
Rv2137c	12.4554405
lppL	9.081651
pyrD	9.342856
TB18.6	10.61215
Rv2141c	9.602348
Rv2142c	9.0105915
Rv2143	8.893379
Rv2144c	12.287593
wag31	11.382851
Rv2146c	11.823153
Rv2147c	11.6883135
Rv2148c	9.405647
yfiH	10.680163
ftsZ	11.556021
ftsQ	9.490602
murC	9.201829
murG	10.398163
ftsW	10.702611
murD	9.503937
murX	10.417136
murF	9.629482
murE	10.18077
Rv2159c	12.083361
Rv2160A	11.765441
Rv2160c	12.087999
Rv2161c	11.66074
PE_PGRS38	11.452969
pbpB	9.984993
Rv2164c	10.795596
Rv2165c	10.325008
Rv2166c	10.332819
Rv2168c	10.171215
Rv2169c	11.81984
Rv2170	8.211469
lppM	9.911135
Rv2172c	11.519213
idsA2	9.16067
Rv2174	9.467781
Rv2175c	8.765205
pknL	9.297161
Rv2177c	9.353423
aroG	11.683506
Rv2179c	9.782138
Rv2180c	10.074398
Rv2181	10.7060175
Rv2182c	12.149232
Rv2183c	10.477491
Rv2184c	11.001695
TB16.3	11.523468
Rv2186c	9.221634
fadD15	11.067197
Rv2188c	8.713267
Rv2189c	8.594136
Rv2190c	10.366392
Rv2191	8.364886
trpD	9.816635
ctaE	12.335105
qcrC	12.253297
qcrA	12.598392
qcrB	12.89903
Rv2197c	11.030036
mmpS3	9.733084
Rv2199c	11.361829
ctaC	12.248298
asnB	8.851354
adoK	11.356253
Rv2203	10.173767
Rv2204c	12.775396
Rv2205c	8.804083
Rv2206	10.618089
cobT	10.044058
cobS	9.79935
Rv2209	8.68643
ilvE	10.909975
gcvT	10.44231
Rv2212	9.395149
pepB	10.145394
ephD	10.34925
dlaT	11.829265
Rv2216	11.275803
lipB	11.332426
lipA	10.798221
Rv2219	11.723735
Rv2219A	10.008404
glnA1	12.267164
glnE	10.095532
glnA2	11.807924
Rv2223c	9.766086
Rv2224c	10.904764
panB	10.62417
Rv2226	9.788872
Rv2227	8.581237
Rv2228c	9.994279
Rv2229c	10.057798
Rv2230c	9.553314
cobC	8.85595
Rv2232	9.323884
ptpA	10.219623
Rv2235	10.522482
cobD	8.316602
Rv2237	9.363227
ahpE	10.628453
Rv2239c	11.367038
Rv2240c	10.0213175
aceE	11.642313
Rv2242	10.468984
fabD	11.924498
acpM	13.934095
kasA	14.202313
kasB	12.315963
accD6	12.122137
Rv2248	9.075991
glpD1	8.350021
Rv2250A	8.412045
Rv2250c	8.095143
Rv2251	8.528532
Rv2252	8.458319
Rv2253	8.426063
Rv2254c	10.2372875
Rv2255c	12.652731
Rv2256c	10.969912
Rv2257c	10.190697
Rv2258c	10.956207
mscR	10.89084
Rv2260	10.522958
Rv2261c	8.7374
Rv2262c	8.733828
Rv2263	9.435616
Rv2264c	8.981035
Rv2265	8.290241
cyp124	10.29573
Rv2267c	8.707906
cyp128	8.5317955
Rv2269c	7.637171
lppN	8.030029
Rv2271	11.492741
Rv2272	10.774331
Rv2273	9.794343
Rv2274c	8.20717
Rv2275	10.086145
cyp121	10.472379
Rv2277c	7.771333
Rv2279	10.896047
Rv2280	11.565374
pitB	8.841067
Rv2282c	8.054154
Rv2283	7.6774344
lipM	10.294959
Rv2285	9.594801
Rv2286c	8.745349
yjcE	9.417865
Rv2288	10.067461
cdh	10.877739
lppO	11.2571125
sseB	11.118924
Rv2292c	8.80583
Rv2293c	8.494068
Rv2294	9.251959
Rv2295	9.986076
Rv2296	9.974234
Rv2297	10.518056
Rv2298	9.769761
htpG	10.450435
Rv2300c	8.731861
cut2	10.748085
Rv2302	11.901521
Rv2303c	9.274395
Rv2304c	9.61797
Rv2305	9.089482
Rv2306A	9.13235
Rv2306B	8.7029915
Rv2307A	9.286561
Rv2307B	8.757006
Rv2307c	8.548296
Rv2307D	9.623443
Rv2308	8.774009
Rv2309A	7.7343645
Rv2309c	8.541462
Rv2310	7.6501675
Rv2311	8.443386
Rv2312	9.8391905
Rv2313c	10.03691
Rv2314c	10.101513
Rv2315c	9.912618
uspA	8.239321
uspB	7.9674253
uspC	8.191138
Rv2319c	9.057958
rocE	9.267876
rocD2	9.492957
rocD1	9.285566
Rv2323c	9.741452
Rv2324	8.795669
Rv2325c	11.736624
Rv2326c	10.862766
Rv2327	11.93703
PE23	10.005498
narK1	12.228986
lppP	8.360892
Rv2331	9.210485
Rv2331A	8.830894
mez	9.320337
Rv2333c	9.228271
cysK1	11.220188
cysE	10.285184
Rv2336	8.894174
Rv2337c	9.535954
moeW	9.513025
mmpL9	8.700401
PE_PGRS39	10.062734
lppQ	8.086384
Rv2342	10.106009
dnaG	9.5278015
dgt	9.504616
Rv2345	10.268125
esxP	13.900814
Rv2348c	11.010755
plcC	9.086046
plcB	9.624261
plcA	8.876741
PPE38	10.409939
PPE39	8.010474
Rv2355	11.4073515
PPE40	10.28161
glyS	9.494238
Rv2358	9.411998
furB	10.319392
Rv2360c	9.812473
Rv2361c	9.646873
recO	10.0587635
amiA2	8.891163
era	9.575568
Rv2365c	10.0157
Rv2366c	10.053699
Rv2367c	10.730943
phoH1	10.293878
Rv2369c	8.226278
Rv2370c	8.301257
PE_PGRS40	9.644766
Rv2372c	11.582686
dnaJ2	11.778339
hrcA	11.592537
Rv2375	9.891369
cfp2	12.422301
mbtH	9.545776
mbtG	8.035978
mbtF	8.477104
mbtE	8.304813
mbtD	7.9595146
mbtC	8.111521
mbtB	7.685889
mbtA	7.711579
mbtJ	8.195102
mbtI	8.159048
Rv2387	10.075377
hemN	9.570538
rpfD	11.003263
Rv2390c	10.886953
nirA	12.780732
cysH	12.271629
Rv2393	12.165149
ggtB	10.403116
Rv2395	9.937349
PE_PGRS41	11.510151
cysA1	10.502417
cysW	10.99619
cysT	11.348695
subI	10.989818
Rv2401	7.8070083
Rv2401A	8.738288
Rv2402	9.720197
lppR	9.573653
lepA	9.4951315
Rv2405	10.755171
Rv2406c	9.947988
Rv2407	8.807406
PE24	7.6092496
Rv2409c	10.169766
Rv2410c	10.585704
Rv2411c	10.577826
rpsT	10.802861
Rv2413c	9.362326
Rv2414c	9.235107
Rv2415c	8.22521
eis	9.620381
Rv2417c	9.559103
Rv2418c	10.00171
Rv2419c	10.313619
Rv2420c	10.274834
nadD	9.983359
Rv2422	7.9551945
Rv2423	8.957083
Rv2424c	8.100485
Rv2425c	9.444603
Rv2426c	10.4617605
oxyR'	7.899588
proA	10.831908
ahpC	11.834988
ahpD	12.235927
PPE41	11.270881
PE25	9.841759
Rv2432c	8.6728735
Rv2433c	8.198616
Rv2434c	8.579934
Rv2435c	8.249248
rbsK	8.78905
Rv2437	8.498948
Rv2438A	7.8550854
nadE	10.627601
proB	8.986339
obg	10.197888
rpmA	12.858234
rplU	12.406385
dctA	9.19791
rne	11.377466
ndkA	10.317415
Rv2446c	10.441273
folC	10.0325985
valS	10.661206
Rv2449c	10.232771
rpfE	10.146012
Rv2451	8.1678705
Rv2452c	8.735792
mobA	10.950545
Rv2454c	11.789259
Rv2455c	12.208074
Rv2456c	8.854525
clpX	12.306757
mmuM	8.424008
Rv2459	9.867338
clpP2	13.203626
clpP1	12.115175
tig	11.552271
lipP	9.786128
Rv2464c	9.532889
rpiB	9.890778
Rv2466c	12.074499
pepN	10.562546
Rv2468c	11.520749
Rv2469c	9.46268
glbO	11.049996
aglA	9.993023
Rv2472	10.013708
Rv2473	9.088482
Rv2474c	9.622563
Rv2475c	10.427722
gdh	10.920071
Rv2477c	11.259573
Rv2478c	10.01231
Rv2479c	11.433892
Rv2481c	9.126633
plsB2	10.3396845
plsC	10.470547
Rv2484c	10.290538
lipQ	8.6933565
echA14	10.883792
PE_PGRS42	8.413398
Rv2488c	8.551425
Rv2489c	8.0235405
PE_PGRS43	8.485223
Rv2491	8.080614
Rv2492	8.54246
Rv2493	9.420583
Rv2494	9.6787815
pdhC	11.074147
pdhB	11.260945
pdhA	11.41176
citE	10.6188345
Rv2499c	10.825206
fadE19	11.321148
accA1	10.674557
accD1	11.006391
scoB	11.393773
scoA	10.632196
fadD35	8.734615
Rv2506	10.938782
Rv2507	10.323879
Rv2508c	9.334438
Rv2509	10.425681
Rv2510c	8.741248
orn	9.243479
Rv2513	10.17991
Rv2514c	8.142947
Rv2515c	8.8369
Rv2516c	10.359385
Rv2517c	9.014555
lppS	10.60948
PE26	10.720746
Rv2520c	9.680698
bcp	10.865126
Rv2522c	9.251193
acpS	10.63019
fas	11.982029
Rv2525c	9.737288
Rv2526	11.388374
Rv2527	10.931005
mrr	8.496532
Rv2529	8.967399
Rv2530A	10.476519
Rv2530c	9.604542
Rv2531c	10.034841
Rv2532c	9.973273
nusB	10.940305
efp	11.137391
pepQ	10.043223
Rv2536	10.388673
aroD	10.071738
aroB	9.694708
aroK	10.409072
aroF	10.314363
Rv2542	9.975584
lppA	7.0283093
lppB	7.752839
Rv2545	8.031255
Rv2546	8.152357
Rv2547	8.9634495
Rv2548	8.314856
Rv2549c	10.200225
Rv2550c	8.81729
Rv2551c	9.438372
aroE	10.1501
Rv2553c	10.377674
Rv2554c	10.247087
alaS	11.611189
Rv2556c	10.41918
Rv2557	11.280777
Rv2558	11.65362
